"term","Group1","Group2","null.value","estimate","conf.low","conf.high","adj.p.value","Significant","Group1_CLD","Group2_CLD"
"reporting_area","7","6",0,0.283180517,-0.340442504905172,0.906803538905172,0.870706945267554,"No","a","a"
"reporting_area","8.1","6",0,-0.358435609,-1.2123666001925,0.495495382192502,0.912931344738783,"No","a","a"
"reporting_area","8.2","6",0,0.275838550999999,-0.438611374749389,0.990288476749388,0.944568158307594,"No","a","a"
"reporting_area","9","6",0,0.140877694999999,-0.520574406539792,0.80232979653979,0.99884691809376,"No","a","a"
"reporting_area","10","6",0,0.0886941492105257,-0.492454604820628,0.669842903241679,0.999902016449563,"No","a","a"
"reporting_area","11","6",0,0.189818661733333,-0.401802083427893,0.781439406894559,0.981510637106965,"No","a","a"
"reporting_area","12","6",0,-0.304545759,-1.1584767501925,0.549385232192502,0.964841289394983,"No","a","a"
"reporting_area","13","6",0,0.240051553857142,-0.355080324474355,0.835183432188639,0.929516294806484,"No","a","a"
"reporting_area","8.1","7",0,-0.641616126,-1.37287893853318,0.0896466865331822,0.130817397461898,"No","a","a"
"reporting_area","8.2","7",0,-0.00734196600000048,-0.569468161509725,0.554784229509724,1,"No","a","a"
"reporting_area","9","7",0,-0.142302822000001,-0.635320109634356,0.350714465634354,0.990614233745806,"No","a","a"
"reporting_area","10","7",0,-0.194486367789474,-0.573011185452587,0.184038449873639,0.77438050507118,"No","a","a"
"reporting_area","11","7",0,-0.0933618552666673,-0.487775685374151,0.301051974840817,0.997560001570643,"No","a","a"
"reporting_area","12","7",0,-0.587726276,-1.31898908853318,0.143536536533182,0.21577611090087,"No","a","a"
"reporting_area","13","7",0,-0.0431289631428577,-0.442790214556235,0.35653228827052,0.999993181092085,"No","a","a"
"reporting_area","8.2","8.1",0,0.63427416,-0.175835909032048,1.44438422903205,0.245571086175973,"No","a","a"
"reporting_area","9","8.1",0,0.499313304,-0.264465793760084,1.26309240176008,0.48395448346316,"No","a","a"
"reporting_area","10","8.1",0,0.447129758210526,-0.248264735480475,1.14252425190153,0.506790982761049,"No","a","a"
"reporting_area","11","8.1",0,0.548254270733333,-0.155915264001681,1.25242380546835,0.252167904390718,"No","a","a"
"reporting_area","12","8.1",0,0.0538898499999998,-0.881544682857758,0.989324382857757,0.999999951375607,"No","a","a"
"reporting_area","13","8.1",0,0.598487162857142,-0.108634877635288,1.30560920334957,0.16275175175982,"No","a","a"
"reporting_area","9","8.2",0,-0.134960856,-0.738781250537569,0.468859538537568,0.998372211255967,"No","a","a"
"reporting_area","10","8.2",0,-0.187144401789474,-0.701745276779073,0.327456473200126,0.960585054584704,"No","a","a"
"reporting_area","11","8.2",0,-0.0860198892666668,-0.612418305234291,0.440378526700957,0.99983595499452,"No","a","a"
"reporting_area","12","8.2",0,-0.58038431,-1.39049437903205,0.229725759032047,0.358139262080947,"No","a","a"
"reporting_area","13","8.2",0,-0.0357869971428573,-0.56612852751218,0.494554533226465,0.999999829693277,"No","a","a"
"reporting_area","10","9",0,-0.0521835457894736,-0.490240901358536,0.385873809779589,0.99998531604756,"No","a","a"
"reporting_area","11","9",0,0.0489409667333334,-0.402916841167916,0.500798774634583,0.999992983536761,"No","a","a"
"reporting_area","12","9",0,-0.445423454,-1.20920255176008,0.318355643760084,0.635372071023381,"No","a","a"
"reporting_area","13","9",0,0.0991738588571429,-0.357271455570088,0.555619173284374,0.998669636717159,"No","a","a"
"reporting_area","11","10",0,0.101124512522807,-0.221970628638244,0.424219653683858,0.984180993993383,"No","a","a"
"reporting_area","12","10",0,-0.393239908210526,-1.08863440190153,0.302154585480475,0.672631166962978,"No","a","a"
"reporting_area","13","10",0,0.151357404646617,-0.178122969189414,0.480837778482647,0.863303608198613,"No","a","a"
"reporting_area","12","11",0,-0.494364420733333,-1.19853395546835,0.209805114001681,0.385580754585238,"No","a","a"
"reporting_area","13","11",0,0.0502328921238095,-0.297385502867441,0.39785128711506,0.999935283198102,"No","a","a"
"reporting_area","13","12",0,0.544597312857143,-0.162524727635287,1.25171935334957,0.265220667551835,"No","a","a"
