"metric","site_name","reporting_area","Ii","Z.Ii","p","p_fdr","cluster","sig_p05","sig_fdr05"
"ibr_morph","Filucy Bay","13",0.334879163454461,0.807984350553608,0.419099591091998,0.756423652214826,"NS",FALSE,FALSE
"ibr_morph","Blair Waterway Two","11",0.410632077176104,0.784516430475274,0.432737144836137,0.76244163613986,"NS",FALSE,FALSE
"ibr_morph","Des Moines Marina","11",-0.205079722490266,-0.732578467454673,0.46381556808785,0.798194233453509,"NS",FALSE,FALSE
"ibr_morph","Friday Harbor","7",0.190794397845389,0.709491089973479,0.478019778763426,0.802695753575658,"NS",FALSE,FALSE
"ibr_morph","Lions Park","10",-0.333531809067323,-0.674958120678081,0.499702372692209,0.802695753575658,"NS",FALSE,FALSE
"ibr_morph","Fidalgo Bay Aq Reserve, Weaverling Spit","7",0.0569034019038223,0.671426016321139,0.501949175903622,0.802695753575658,"NS",FALSE,FALSE
"ibr_morph","Gig Harbor Boat Launch","11",0.266258706279417,0.659117566847752,0.509820275919674,0.802695753575658,"NS",FALSE,FALSE
"ibr_morph","North Camano","8.1",0.199656564224664,0.608869703592951,0.542610807113254,0.836524994299601,"NS",FALSE,FALSE
"ibr_morph","Mukilteo","8.2",0.123428766374737,0.579708231610644,0.562111391341699,0.845796239844178,"NS",FALSE,FALSE
"ibr_morph","Seattle Aquarium, Pier 59","10",0.0244479407870818,0.562399927018561,0.573843568780233,0.845796239844178,"NS",FALSE,FALSE
"ibr_morph","Squaxin Island","13",-0.00866772350678255,-0.531559815532678,0.595030902741088,0.845796239844178,"NS",FALSE,FALSE
"ibr_morph","Madrona Pont","10",-0.170320758315935,-0.519148641699302,0.603657090375968,0.845796239844178,"NS",FALSE,FALSE
"ibr_morph","N Avenue Park","7",0.00179181330623675,0.48327467629138,0.62890071837317,0.845796239844178,"NS",FALSE,FALSE
"ibr_morph","Salmon Bay, Commodore Park","10",0.249244371672782,0.473111525161119,0.636133614679996,0.845796239844178,"NS",FALSE,FALSE
"ibr_morph","Point Defiance Ferry","11",-0.0107513725621758,-0.473058839363023,0.636171201362007,0.845796239844178,"NS",FALSE,FALSE
"ibr_morph","Manchester, Stormwater Outfall","10",-0.40904763772165,-0.467612087446275,0.64006201934154,0.845796239844178,"NS",FALSE,FALSE
"ibr_morph","Rich Passage","10",-0.036485367624671,-0.375299136620855,0.707438008182924,0.918428291325199,"NS",FALSE,FALSE
"ibr_morph","Miller Creek","11",0.109631360760208,0.351336053642201,0.725336249882598,0.925429008470901,"NS",FALSE,FALSE
"ibr_morph","Minter Bay","13",0.0691546403790943,0.319915357465574,0.749032495630972,0.939464486045625,"NS",FALSE,FALSE
"ibr_morph","Kopachuck State Park","13",0.0860435338811059,0.273267112027298,0.784647894324448,0.967732403000153,"NS",FALSE,FALSE
"ibr_morph","Skiff Point","10",0.0741725060789899,0.21923907137751,0.826463821184057,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Tulalip Bay","8.2",-0.0199188596879344,-0.205138039951673,0.83746427677545,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Kitsap St Boat Launch","10",0.0062791285380838,0.182254605731507,0.855382921345651,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Reach Island","13",0.0168789031423098,0.169256921042678,0.865594559059266,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Williams Olson Park","10",0.012677603607646,0.153221720835852,0.878223429170551,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Brackenwood Ln","10",0.0424707489417507,0.145984557287053,0.883933579317971,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Elliott Bay, Harbor Island, Pier 17","10",-0.0211097667706401,-0.135264907013436,0.892402430179248,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Purdy, Burley Lagoon","13",0.026286805209769,0.125935914326816,0.899782653462675,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Everett Harbor","8.2",-0.0812405156330791,-0.120246366400126,0.904287989133774,0.969816104288395,"NS",FALSE,FALSE
"ibr_morph","Tulalip Reservation","8.2",-0.0291420879154164,-0.103307099894718,0.917719240870223,0.970160340348522,"NS",FALSE,FALSE
"ibr_morph","Rocky Point","10",-0.0355352971894964,-0.0805063704461419,0.935834529799524,0.97537683387556,"NS",FALSE,FALSE
"ibr_morph","Salmon Beach","11",0.00432852589917916,0.0595777371668941,0.952491950032201,0.978950059755318,"NS",FALSE,FALSE
"ibr_morph","Hood Canal Holly","12",-0.0253766856911601,0.0415555033945798,0.966853045723671,0.980097607993858,"NS",FALSE,FALSE
"ibr_morph","Cap Sante","7",-0.0442902719673468,-0.0224086609992241,0.982121971609269,0.982121971609269,"NS",FALSE,FALSE
"p450","Meyer's Point, Henderson Inlet","13",-1.33421472531778,-2.9767077306315,0.00291361622330112,0.215607600524283,"NS",TRUE,FALSE
"p450","Suquamish Stormwater Outfall","10",0.436263041560858,2.4767512372171,0.0132584275201534,0.326900263834382,"NS",TRUE,FALSE
"p450","Skiff Point","10",-0.0829449815724696,-2.25158722453554,0.0243483691425465,0.326900263834382,"NS",TRUE,FALSE
"p450","Three Tree Point","11",0.787690710927024,2.24793308012949,0.0245804574167659,0.326900263834382,"NS",TRUE,FALSE
"p450","West Bay Park","13",0.787003350014315,2.1608348049024,0.0307081024593257,0.326900263834382,"NS",TRUE,FALSE
"p450","Squaxin Island","13",0.462583186798985,2.1500135500058,0.0315541429912073,0.326900263834382,"NS",TRUE,FALSE
"p450","Penrose Point State Park","13",0.698481724408883,2.14763738351933,0.0317425732207222,0.326900263834382,"NS",TRUE,FALSE
"p450","Eld Inlet","13",0.557320439499722,2.10375949391955,0.0353994318237205,0.326900263834382,"NS",TRUE,FALSE
"p450","Maristone Island Bridge","9",0.112762049089186,2.0004577571285,0.045450857018294,0.326900263834382,"NS",TRUE,FALSE
"p450","Arroyo Beach","11",-0.0135385091096431,-1.90414980166272,0.0568906772445338,0.326900263834382,"NS",FALSE,FALSE
"p450","Jamestown","6",0.335914891465676,1.89722051492652,0.0577988403567886,0.326900263834382,"NS",FALSE,FALSE
"p450","Tulalip Reservation","8.2",0.128853130403377,1.85174271293363,0.0640627774054848,0.326900263834382,"NS",FALSE,FALSE
"p450","Des Moines Marina","11",0.712005614475377,1.8441587170391,0.0651600127971397,0.326900263834382,"NS",FALSE,FALSE
"p450","Miller Creek","11",1.28686803945137,1.83453978391994,0.0665739078694906,0.326900263834382,"NS",FALSE,FALSE
"p450","Tulalip Bay","8.2",0.301693636983893,1.75260942387283,0.0796690725558983,0.326900263834382,"NS",FALSE,FALSE
"p450","Williams Olson Park","10",0.504439737837911,1.73741244368058,0.0823143963714767,0.326900263834382,"NS",FALSE,FALSE
"p450","Elliott Bay, Harbor Island, Pier 17","10",-0.91438510587636,-1.71619698991993,0.0861259939599196,0.326900263834382,"NS",FALSE,FALSE
"p450","Brackenwood Ln","10",0.893219744134613,1.70730030265487,0.0877662498966793,0.326900263834382,"NS",FALSE,FALSE
"p450","Oak Bay County Park","9",0.621356086413155,1.70147421436846,0.0888539758007666,0.326900263834382,"NS",FALSE,FALSE
"p450","Salmon Bay, Commodore Park","10",0.00163020906369738,1.68968511702463,0.0910882120669234,0.326900263834382,"NS",FALSE,FALSE
"p450","Maple Hollow Park","13",0.573136593632824,1.67774669365262,0.0933965597325837,0.326900263834382,"NS",FALSE,FALSE
"p450","Friday Harbor","7",-0.29148539024196,-1.65864888534267,0.0971865649237353,0.326900263834382,"NS",FALSE,FALSE
"p450","South of Skunk Island","9",0.128233164556364,1.60805259385574,0.107823660519141,0.341430408851953,"NS",FALSE,FALSE
"p450","Discovery Bay","6",0.14878492712375,1.59490184652417,0.110734186654688,0.341430408851953,"NS",FALSE,FALSE
"p450","Smith Cove, Terminal 91","10",0.211348275851278,1.55891449739637,0.119016618558171,0.352289190932185,"NS",FALSE,FALSE
"p450","Broad Spit","12",0.702091348692097,1.53340124952925,0.125177021067693,0.356273059961894,"NS",FALSE,FALSE
"p450","Port Angeles Yacht Club","6",-0.179170752198922,-1.46938927170772,0.141727235527182,0.369903443957319,"NS",FALSE,FALSE
"p450","Everett Harbor","8.2",0.288198681200095,1.4605348196252,0.144143145185863,0.369903443957319,"NS",FALSE,FALSE
"p450","Shilshole Bay","10",0.392244724614573,1.42096906590548,0.155325752647878,0.369903443957319,"NS",FALSE,FALSE
"p450","Chimacum Creek delta","9",0.402429107987067,1.40557223293998,0.159851186135116,0.369903443957319,"NS",FALSE,FALSE
"p450","North Camano","8.1",-0.670361922827815,-1.38536738465664,0.165940158687176,0.369903443957319,"NS",FALSE,FALSE
"p450","Mukilteo","8.2",0.557976114640681,1.3661656084236,0.171886989387494,0.369903443957319,"NS",FALSE,FALSE
"p450","Elliot Bay Myrtle Edwards","10",0.456102164218892,1.36184342432068,0.173247304006768,0.369903443957319,"NS",FALSE,FALSE
"p450","Madrona Pont","10",-0.410960335625883,-1.35855057660424,0.174289045524641,0.369903443957319,"NS",FALSE,FALSE
"p450","Aiston Preserve","7",0.0821399917311175,1.34120938467879,0.179852480257619,0.369903443957319,"NS",FALSE,FALSE
"p450","Cherry Point Aquatic Reserve, Conoco Phillips","7",0.0825469877660389,1.34089967801395,0.179953026790047,0.369903443957319,"NS",FALSE,FALSE
"p450","Filucy Bay","13",0.750309058339573,1.3072952207578,0.191112466741976,0.373027847566059,"NS",FALSE,FALSE
"p450","Rocky Point","10",-0.309841711858838,-1.29580767465761,0.195041753326282,0.373027847566059,"NS",FALSE,FALSE
"p450","Lions Park","10",-0.302862861162532,-1.29131128943253,0.196595757501031,0.373027847566059,"NS",FALSE,FALSE
"p450","Reach Island","13",0.179048033528139,1.25578703046985,0.209193195104811,0.387007410943901,"NS",FALSE,FALSE
"p450","Raft Island Park","13",-0.0831719746627393,-1.17940052559534,0.238238725945324,0.429991846828146,"NS",FALSE,FALSE
"p450","N Avenue Park","7",-0.32678628987415,-1.10450608169025,0.269373666853278,0.474610746360537,"NS",FALSE,FALSE
"p450","Chuckanut, Clark's Point","7",0.347628228073862,1.08081323089647,0.279780201792814,0.481482207736471,"NS",FALSE,FALSE
"p450","Locust Beach","7",0.367640237134161,1.05116362154491,0.293183447943049,0.493081253358764,"NS",FALSE,FALSE
"p450","Penn Cove Reference","8.1",0.395206193404834,0.949884136691052,0.34217112810289,0.562681410658086,"NS",FALSE,FALSE
"p450","Silverdale, Dyes Inlet","10",0.573396009551324,0.923977951134698,0.355497795632744,0.571887758191805,"NS",FALSE,FALSE
"p450","Seattle Aquarium, Pier 59","10",0.183309025820824,0.886444300607577,0.375378156079585,0.579434809125096,"NS",FALSE,FALSE
"p450","Eastsound, Fishing Bay","7",0.439092156734512,0.885569401878923,0.375849605918981,0.579434809125096,"NS",FALSE,FALSE
"p450","Kopachuck State Park","13",0.226437703402424,0.840421417769303,0.400672144617301,0.605096708197556,"NS",FALSE,FALSE
"p450","Purdy, Dexters","13",-0.0482046709706585,-0.760831221237355,0.446757883657112,0.652095346269562,"NS",FALSE,FALSE
"p450","Eagle Harbor Dr","10",0.382128998792023,0.756387228550967,0.449417062969563,0.652095346269562,"NS",FALSE,FALSE
"p450","Chambers Bay Park","13",0.192116962444551,0.715901795907278,0.474051989457091,0.674612446535091,"NS",FALSE,FALSE
"p450","Kitsap St Boat Launch","10",0.253291584229708,0.664291802024952,0.506503566967087,0.705637041477491,"NS",FALSE,FALSE
"p450","Cap Sante","7",0.108963429622575,0.651189252020665,0.514924327564655,0.705637041477491,"NS",FALSE,FALSE
"p450","Gig Harbor Boat Launch","11",0.0661285174716577,0.587896573535487,0.556601716498056,0.739677573848341,"NS",FALSE,FALSE
"p450","Donkey Creek Delta","11",0.0682783919369984,0.583203965715888,0.559756001831177,0.739677573848341,"NS",FALSE,FALSE
"p450","Manchester, Stormwater Outfall","10",-0.172014262875921,-0.543759439537329,0.586607023554433,0.76155999549172,"NS",FALSE,FALSE
"p450","Fidalgo Bay Aq Reserve, Weaverling Spit","7",0.0973892394157732,0.51956083548886,0.603369701125085,0.76664321202203,"NS",FALSE,FALSE
"p450","Minter Bay","13",0.187141933645163,0.50277523989341,0.615122303646973,0.76664321202203,"NS",FALSE,FALSE
"p450","Browns Point Lighthouse","11",-0.166327392952968,-0.481386635362915,0.630241733451467,0.76664321202203,"NS",FALSE,FALSE
"p450","Commencement Bay, Milwaukee Waterway","11",-0.164226757698558,-0.478966237427491,0.63196264774789,0.76664321202203,"NS",FALSE,FALSE
"p450","Kingston Marina","10",-0.0629798727634353,-0.458923162077866,0.646289345167921,0.771377605523002,"NS",FALSE,FALSE
"p450","Hood Canal Holly","12",0.269923071658146,0.433514224506122,0.664641234444556,0.780689703950749,"NS",FALSE,FALSE
"p450","Commencement Bay Skookum","11",-0.101571784502754,-0.398718879531543,0.690100355164011,0.7964625792126,"NS",FALSE,FALSE
"p450","Purdy, Burley Lagoon","13",-0.0512634267071789,-0.385866544831805,0.699595508767825,0.7964625792126,"NS",FALSE,FALSE
"p450","Point Defiance Ferry","11",0.0857849411357513,0.249317108646205,0.803115498302933,0.900462831430561,"NS",FALSE,FALSE
"p450","Rich Passage","10",0.00885865384649885,0.208117585730445,0.835137156354567,0.911483908425066,"NS",FALSE,FALSE
"p450","Blair Waterway","11",-0.00813509109179431,-0.203389062607437,0.838830947929416,0.911483908425066,"NS",FALSE,FALSE
"p450","Salmon Beach","11",0.0545391564408986,0.169509590987102,0.865395829009372,0.911483908425066,"NS",FALSE,FALSE
"p450","Blair Waterway Two","11",0.000697205029827466,0.161101926217841,0.872013123160502,0.911483908425066,"NS",FALSE,FALSE
"p450","Thea Foss Waterway","11",0.00119754290351679,0.157904746171903,0.87453185808351,0.911483908425066,"NS",FALSE,FALSE
"p450","Edmonds Ferry","9",0.0233939952755516,0.108527558555457,0.913577221049325,0.938954366078473,"NS",FALSE,FALSE
"p450","Commencement Bay, Dick Gilmur Launch","11",0.00608741045345087,0.0797689396509954,0.93642102814653,0.949248713463606,"NS",FALSE,FALSE
"p450","Edmonds Marina","9",-0.0269054316614127,0.00087910683881082,0.999298574316364,0.999298574316364,"NS",FALSE,FALSE
"sod","Tulalip Bay","8.2",0.00883721906243394,2.06049987474215,0.0393507778164096,0.692616915265569,"NS",TRUE,FALSE
"sod","Tulalip Reservation","8.2",0.438477957907177,1.83396284029294,0.0666595103536886,0.692616915265569,"NS",FALSE,FALSE
"sod","Cap Sante","7",-0.663452552221745,-1.8293219657436,0.0673513899331228,0.692616915265569,"NS",FALSE,FALSE
"sod","Minter Bay","13",-0.239245869389022,-1.81907991579434,0.0688992387007138,0.692616915265569,"NS",FALSE,FALSE
"sod","Reach Island","13",0.307289733182683,1.76727968292448,0.0771814006631259,0.692616915265569,"NS",FALSE,FALSE
"sod","Purdy, Burley Lagoon","13",-0.456849879210754,-1.58011405346551,0.114080749490261,0.692616915265569,"NS",FALSE,FALSE
"sod","Hood Canal Holly","12",-1.69997999885974,-1.55021642182686,0.121089579581805,0.692616915265569,"NS",FALSE,FALSE
"sod","Mukilteo","8.2",-0.149710237798968,-1.46391676733443,0.143216691439018,0.692616915265569,"NS",FALSE,FALSE
"sod","Kopachuck State Park","13",-0.11841240066393,-1.4548178287837,0.145719701052332,0.692616915265569,"NS",FALSE,FALSE
"sod","Williams Olson Park","10",-0.247857828127047,-1.37425517016997,0.169362478485375,0.692616915265569,"NS",FALSE,FALSE
"sod","Broad Spit","12",0.209771523348998,1.34373532021913,0.179033991520605,0.692616915265569,"NS",FALSE,FALSE
"sod","Fidalgo Bay Aq Reserve, Weaverling Spit","7",-0.424401103914454,-1.32227341550859,0.186077121878171,0.692616915265569,"NS",FALSE,FALSE
"sod","Salmon Bay, Commodore Park","10",0.0906926778908631,1.24489567667152,0.213170100295198,0.692616915265569,"NS",FALSE,FALSE
"sod","Maristone Island Bridge","9",0.101010729698229,1.21748824874785,0.223418504798302,0.692616915265569,"NS",FALSE,FALSE
"sod","Miller Creek","11",-0.324999467171476,-1.21704048086758,0.22358881429629,0.692616915265569,"NS",FALSE,FALSE
"sod","Commencement Bay, Milwaukee Waterway","11",-0.0667156580133703,-1.21534199684253,0.224235680528598,0.692616915265569,"NS",FALSE,FALSE
"sod","Seattle Aquarium, Pier 59","10",0.192561069021418,1.2134254294064,0.224967208815908,0.692616915265569,"NS",FALSE,FALSE
"sod","Silverdale, Dyes Inlet","10",0.48741121505614,1.19458547698347,0.232249026223626,0.692616915265569,"NS",FALSE,FALSE
"sod","Shilshole Bay","10",0.157053020255873,1.18648210293281,0.235431965151601,0.692616915265569,"NS",FALSE,FALSE
"sod","Browns Point Lighthouse","11",-0.0155462175011091,-1.17486032704661,0.240050600006577,0.692616915265569,"NS",FALSE,FALSE
"sod","Elliott Bay, Harbor Island, Pier 17","10",0.0763948885083264,1.16747638159313,0.243018040945281,0.692616915265569,"NS",FALSE,FALSE
"sod","Madrona Pont","10",0.125870289920712,1.16186682790058,0.245289563423529,0.692616915265569,"NS",FALSE,FALSE
"sod","Manchester, Stormwater Outfall","10",-0.282624880683554,-1.15545856766373,0.247902690009264,0.692616915265569,"NS",FALSE,FALSE
"sod","Gig Harbor Boat Launch","11",-0.399196965159879,-1.15511979973713,0.248041371156125,0.692616915265569,"NS",FALSE,FALSE
"sod","Smith Cove, Terminal 91","10",0.235081249200654,1.10678687613643,0.268386083669495,0.692616915265569,"NS",FALSE,FALSE
"sod","Raft Island Park","13",0.301187197891857,1.10622651606271,0.268628488621226,0.692616915265569,"NS",FALSE,FALSE
"sod","Oak Bay County Park","9",0.266395500329325,1.04620965727362,0.295464245150996,0.692616915265569,"NS",FALSE,FALSE
"sod","Kitsap St Boat Launch","10",0.241625841219066,1.03739088343473,0.299553725312414,0.692616915265569,"NS",FALSE,FALSE
"sod","Blair Waterway","11",0.133843636200458,1.03518519597476,0.300582431048561,0.692616915265569,"NS",FALSE,FALSE
"sod","Elliot Bay Myrtle Edwards","10",0.295636022673032,1.03069886143908,0.302682058852431,0.692616915265569,"NS",FALSE,FALSE
"sod","Rocky Point","10",0.24871897434956,1.02822080286644,0.30384597500127,0.692616915265569,"NS",FALSE,FALSE
"sod","Lions Park","10",0.275265325328918,0.99126375725059,0.321556805277374,0.692616915265569,"NS",FALSE,FALSE
"sod","Blair Waterway Two","11",0.177495519721697,0.984102385676996,0.325065174053802,0.692616915265569,"NS",FALSE,FALSE
"sod","Thea Foss Waterway","11",0.187116772315351,0.97177953347536,0.331160239815007,0.692616915265569,"NS",FALSE,FALSE
"sod","Rich Passage","10",-0.0129011832140809,-0.93193294319428,0.351371181332384,0.692616915265569,"NS",FALSE,FALSE
"sod","Commencement Bay Skookum","11",0.220125366390717,0.92538730267758,0.354764481158045,0.692616915265569,"NS",FALSE,FALSE
"sod","Jamestown","6",0.203589969056585,0.899307333502503,0.368488982261864,0.692616915265569,"NS",FALSE,FALSE
"sod","Penrose Point State Park","13",-0.101750372880493,-0.89856786694362,0.368882880776208,0.692616915265569,"NS",FALSE,FALSE
"sod","Chuckanut, Clark's Point","7",-0.247220143669606,-0.895963467132398,0.370272275224545,0.692616915265569,"NS",FALSE,FALSE
"sod","Suquamish Stormwater Outfall","10",0.0577121228455929,0.888284896785283,0.374387521765172,0.692616915265569,"NS",FALSE,FALSE
"sod","Commencement Bay, Dick Gilmur Launch","11",0.257147665542136,0.861536932771145,0.388942389064809,0.695424618418737,"NS",FALSE,FALSE
"sod","Des Moines Marina","11",0.17438884731459,0.851124028220581,0.394700459102526,0.695424618418737,"NS",FALSE,FALSE
"sod","N Avenue Park","7",0.492387931270427,0.815964945276312,0.414520185235108,0.699309279224034,"NS",FALSE,FALSE
"sod","Locust Beach","7",-0.145709084898041,-0.805213883149522,0.420696266363297,0.699309279224034,"NS",FALSE,FALSE
"sod","Edmonds Ferry","9",-0.923365279907376,-0.789760248401393,0.429667798332502,0.699309279224034,"NS",FALSE,FALSE
"sod","Salmon Beach","11",-0.0986996270414746,-0.754518189905072,0.450538127146869,0.699309279224034,"NS",FALSE,FALSE
"sod","North Camano","8.1",-0.60922102391059,-0.751641873313424,0.452266454763689,0.699309279224034,"NS",FALSE,FALSE
"sod","Brackenwood Ln","10",-0.0970455331623718,-0.730432893631967,0.465125618096289,0.699309279224034,"NS",FALSE,FALSE
"sod","Everett Harbor","8.2",0.379680194618489,0.70993965792147,0.477741556345652,0.699309279224034,"NS",FALSE,FALSE
"sod","Kingston Marina","10",-0.065838956441371,-0.704328579577977,0.48122817214125,0.699309279224034,"NS",FALSE,FALSE
"sod","Chimacum Creek delta","9",-0.240469471531845,-0.703159436303862,0.481956395140888,0.699309279224034,"NS",FALSE,FALSE
"sod","Chambers Bay Park","13",0.198515290912373,0.674129959364886,0.500228693937562,0.711644053818875,"NS",FALSE,FALSE
"sod","Cherry Point Aquatic Reserve, Conoco Phillips","7",-0.0117944362871438,-0.649459456523392,0.516041444145656,0.711644053818875,"NS",FALSE,FALSE
"sod","Edmonds Marina","9",-0.231480075799358,-0.64441274355883,0.519307823057017,0.711644053818875,"NS",FALSE,FALSE
"sod","Port Angeles Yacht Club","6",-0.0399195909379925,-0.587221226191852,0.557055138401486,0.74949236803109,"NS",FALSE,FALSE
"sod","Eastsound, Fishing Bay","7",0.0592718628327673,0.517636272053223,0.604712069449049,0.783602454433262,"NS",FALSE,FALSE
"sod","West Bay Park","13",0.0328850770387132,0.502100841207264,0.615596588501163,0.783602454433262,"NS",FALSE,FALSE
"sod","Skiff Point","10",0.0537979862957897,0.494478508999459,0.620968280348811,0.783602454433262,"NS",FALSE,FALSE
"sod","Arroyo Beach","11",-0.0408517933819887,-0.48910958052643,0.624764119075169,0.783602454433262,"NS",FALSE,FALSE
"sod","Point Defiance Ferry","11",0.0788794294624337,0.450148629243865,0.652603274460431,0.798414792893946,"NS",FALSE,FALSE
"sod","Donkey Creek Delta","11",0.153592082520964,0.442465023920932,0.658152734682847,0.798414792893946,"NS",FALSE,FALSE
"sod","Filucy Bay","13",-0.0210175364624984,-0.373307611706591,0.708919511950571,0.846129740070036,"NS",FALSE,FALSE
"sod","Maple Hollow Park","13",0.115897821318766,0.278496120622491,0.780631542594789,0.914494140849585,"NS",FALSE,FALSE
"sod","Penn Cove Reference","8.1",0.0667963648777628,0.258700273808402,0.795866508284317,0.914494140849585,"NS",FALSE,FALSE
"sod","Meyer's Point, Henderson Inlet","13",0.0655826718316022,0.233348270188475,0.815490978783169,0.914494140849585,"NS",FALSE,FALSE
"sod","Discovery Bay","6",0.0332887119638311,0.208897683870514,0.834528112279108,0.914494140849585,"NS",FALSE,FALSE
"sod","Squaxin Island","13",-0.0394527781629778,-0.203057679224059,0.839089949658268,0.914494140849585,"NS",FALSE,FALSE
"sod","Three Tree Point","11",0.0400495668289141,0.200382052804748,0.841181794628411,0.914494140849585,"NS",FALSE,FALSE
"sod","South of Skunk Island","9",0.0324930265157052,0.185669438372455,0.852703996197586,0.914494140849585,"NS",FALSE,FALSE
"sod","Aiston Preserve","7",0.0399070768285941,0.141648457061396,0.88735768959531,0.93492921989066,"NS",FALSE,FALSE
"sod","Purdy, Dexters","13",-0.2250798051788,-0.125134287101251,0.900417239441266,0.93492921989066,"NS",FALSE,FALSE
"sod","Friday Harbor","7",0.0256819152901066,0.11346632095164,0.909660862596318,0.93492921989066,"NS",FALSE,FALSE
"sod","Eagle Harbor Dr","10",0.0140199051295046,0.0845993798309255,0.932579892125244,0.945354959140659,"NS",FALSE,FALSE
"sod","Eld Inlet","13",-0.00761508689213812,0.00762365009007578,0.993917266217678,0.993917266217678,"NS",FALSE,FALSE
