"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"PAHgroup6","1-0",0,0.0998346153846152,0.0219098520996731,0.177759378669557,0.00379966151997646
"PAHgroup6","3-0",0,0.0956999999999998,0.0191516213001332,0.172248378699866,0.0052163974633771
"PAHgroup6","5-0",0,0.0999391304347826,0.0195617629141323,0.180316497955433,0.0055872563908963
