"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"PAHgroup4","2-1",0,0.0668589743589743,0.0092249103659005,0.124493038352048,0.0155639600373304
"PAHgroup4","4-1",0,0.0669853479853478,0.00772747152341105,0.126243224447285,0.0195768046854835
