"group","metric","site_name","reporting_area","Ii","Z.Ii","p","p_fdr_metric","sig_p05","sig_fdr05","cluster","site_number","p450","sod","shell","length","height","width","weight_change","weight_initial","weight_final","ci1","ci2","ci3","ibr_bio","ibr_morph","ibr_combined","chlordane_index","ddt_index","hch_index","heavy_metal_index","nutrient_metal_index","total_metal_index","pah_lmw_index","pah_hmw_index","pah_add_index","total_pah_index","pbde_index","pcb_index","pesticide_index","total_con_index","z_alpha_chlordane","z_beta_chlordane","z_trans_nonachlor","z_opDDD","z_opDDT","z_ppDDD","z_ppDDT","z_ppDDE","z_alpha_hexachlorocyclohexane","z_beta_hexachlorocyclohexane","z_gamma_hexachlorocyclohexane","z_arsenic","z_cadmium","z_mercury","z_copper","z_lead","z_zinc","z_acenaphthene","z_acenaphthylene","z_C1.dibenzothiophenes","z_C1.fluorenes","z_C1.naphthalenes","z_C1.phenanthrenes_anthracenes","z_C2.dibenzothiophenes","z_C2.fluorenes","z_C2.naphthalenes","z_C2.phenanthrenes_anthracenes","z_C3.dibenzothiophenes","z_C3.fluorenes","z_C3.naphthalenes","z_C3.phenanthrenes_anthracenes","z_C4.dibenzothiophenes","z_C4.naphthalenes","z_C4.phenanthrenes_anthracenes","z_dibenzothiophene","z_fluorene","z_naphthalene","z_phenanthrene","z_benz_a_anthracene","z_benzo_a_pyrene","z_benzo_b_fluoranthene","z_benzo_e_pyrene","z_benzo_ghi_perylene","z_benzo_k_fluoranthene","z_C1.benzanthracenes_chrysenes","z_C1.fluoranthenes_pyrenes","z_C2.benzanthracenes_chrysenes","z_C2.fluoranthenes_pyrenes","z_C3.benzanthracenes_chrysenes","z_C3.fluoranthenes_pyrenes","z_C4.benzanthracenes_chrysenes","z_C4.fluoranthenes_pyrenes","z_chrysene","z_dibenz_ah_anthracene","z_fluoranthene","z_indeno_123cd_pyrene","z_perylene","z_pyrene","z_1.methylnaphthalene","z_1.methylphenanthrene","z_1_7.dimethylphenanthrene","z_2.methylnaphthalene","z_235.trimethylnaphthalene","z_26.dimethylnaphthalene","z_3.methylphenanthrene","z_9.methylphenanthrene","z_retene","z_BDE100","z_BDE047","z_BDE099","z_PCB101","z_PCB105","z_PCB110","z_PCB118","z_PCB128","z_PCB138","z_PCB149","z_PCB151","z_PCB153","z_PCB156","z_PCB158","z_PCB017","z_PCB170","z_PCB177","z_PCB018","z_PCB180","z_PCB183","z_PCB187","z_PCB028","z_PCB031","z_PCB033","z_PCB044","z_PCB049","z_PCB052","z_PCB066","z_PCB070","z_PCB074","z_PCB087","z_PCB095","z_PCB099","z_dieldrin","z_mirex","z_arsenic.1","z_cadmium.1","z_mercury.1","z_copper.1","z_lead.1","z_zinc.1"
"morphometrics","width","Eagle Harbor Dr","10",-0.236584488084207,-0.372594864410976,0.709449995660006,0.945294996014181,FALSE,FALSE,"NS","31",-0.265611773,-0.229322065,0.551976651,-0.088095896,-0.336683557,-0.228535006,-0.251971106,-0.246680697,-0.237977406,0.401174115,-0.004219367,0.007644141,1.548772886,1.490070833,3.038843718,0,1.856249477,0,8.375062562,4.667536158,13.04259872,5.866159193,10.83733451,2.976947376,19.68044108,0.865306945,21.15314861,0,56.59774483,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.024827722,-0.383102158,0.038176865,-0.149905073,-0.444459571,-0.115470054,-0.063193744,0.347300797,1.339945805,0.412573331,2.46807991,-0.643152334,-0.045578804,-0.160755402,-0.234492818,-0.283694536,0.204746624,-0.126416722,0.197180188,0.045383357,-1.191647781,-0.070684483,0.353952657,0.113078742,-0.224736767,-0.050282446,0.225086162,-0.237041762,-0.186547892,-0.185435908,-0.075648318,-0.375148115,-0.101371877,-0.060811539,0.155968562,0.322517106,0.192129407,0.830032505,0.459152824,0.094858467,-0.063364618,0.232402122,0.023055428,0.389155682,0.143939962,-0.346068858,0.25224981,0.037764081,-0.283220912,-0.10126925,1.079581719,0.065453371,-0.073380791,-0.191452626,-0.083543803,-0.060349587,0.471671655,-0.181678694,-0.239741722,-0.09157525,-0.087486353,-0.691770856,-0.22868603,0.095276808,-0.605705551,1.219497253,1.04929936,-0.574233955,-0.402812367,1.950086305,-0.377375669,0.719920483,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,0.986918517,-0.286546897,1.156570353,-2.137006803,-1.458940947,0.425586592,-0.648232377,-0.421261862,0.990058951,1.107534621,1.020373218,-0.263493966,1.29204443,0.792768293,1.361739908,-0.510352985,-0.115470054,-0.063193744,0.347300797,1.339945805,0.412573331,2.46807991,-0.643152334
"morphometrics","width","Eastsound, Fishing Bay","7",0.863127945966022,2.42526684424373,0.0152971382215721,0.282997057099084,TRUE,FALSE,"Low-Low","60",-0.218944867,-3.039132328,-0.409836478,-0.092036197,-0.170153708,-0.186755654,-0.496476435,-0.455967384,-0.365506093,-0.047601208,-0.039331935,-0.217385948,4.809115088,1.355258472,6.16437356,0,0.761506611,0,6.953698357,1.708637575,8.662335932,5.384855666,2.605629344,4.249163265,12.23964828,1.825747338,18.88337168,0,42.37260984,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.54056816,-0.149905073,-0.444459571,-0.115470054,1.936295817,0.473134419,-0.029639946,-0.124731472,-0.40164313,1.336953696,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.150597426,-0.364053743,-0.460124335,0.325276062,-0.480415671,-0.105383279,-0.245787791,-0.224736767,-0.186787638,0.111278552,-0.213914232,-0.205475235,-0.185435908,-0.118211137,-0.375148115,-0.027557404,-0.131285896,-0.302027749,-0.147168,-0.186494081,-0.410055899,-0.101495832,-0.197548351,-0.178942353,-0.253933923,-0.189894954,-0.550833887,-0.204676738,-0.346068858,-0.395481464,-0.07870458,-0.283220912,-0.129557276,-0.359927918,-0.389083926,-0.160735226,-0.191452626,-0.143609352,-0.060349587,-0.397009614,-0.181678694,-0.239741722,-0.108508544,-0.141040682,-0.157683063,-0.22868603,-0.072201956,0.522213605,-0.774406483,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-1.276108715,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.415260969,-0.500898343,-0.286546897,-0.696907777,-0.015156077,0.185656814,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,1.936295817,0.473134419,-0.029639946,-0.124731472,-0.40164313,1.336953696
"morphometrics","width","Edmonds Ferry","9",-0.509625431440924,-1.07970983279243,0.280271413912315,0.885810922838261,FALSE,FALSE,"NS","69",1.793793375,-9.941205183,0.119619615,-0.054179058,-0.109827419,-0.207159729,-0.172029406,-0.169717594,-0.165433736,0.198930759,-0.001328584,-0.016585457,11.73499856,1.060317892,12.79531645,0,1.187950313,0,7.609835758,2.220439367,9.830275125,5.360383189,2.739010908,6.342332139,14.44172624,2.940426286,16.41302245,0,44.81340041,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.114124457,-0.149905073,-0.444459571,-0.115470054,0.455192438,-0.156033692,0.589770695,0.105542015,0.453073763,0.763765108,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.160269708,-0.364053743,-0.114694079,0.50373769,-0.088244391,-0.490803088,-0.245787791,-0.224736767,-0.2777911,-0.533631239,-0.052021524,0.097362252,-0.185435908,-0.091254685,-0.375148115,-0.12976206,-0.113667307,-0.147974445,-0.16282417,-0.195299278,-0.410055899,-0.212046271,-0.222975031,-0.157928219,-0.269521616,-0.218288338,-0.550833887,-0.227917852,-0.346068858,-0.395481464,-0.158115031,-0.283220912,-0.157845303,-0.359927918,-0.101210305,-0.151540022,-0.191452626,-0.096189181,-0.011204972,-0.397009614,-0.181678694,-0.239741722,-0.176241717,-0.136756336,1.902369853,-0.22868603,0.653539353,0.911151245,-0.227690943,0.351317524,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.11899034,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.715305022,-0.500898343,-0.286546897,-0.696907777,0.591086988,0.624216217,0.510703911,-0.648232377,-0.421261862,0.125965607,-0.799739964,0.62297267,-0.263493966,-0.634168596,0.167603661,-0.040509425,-0.510352985,-0.115470054,0.455192438,-0.156033692,0.589770695,0.105542015,0.453073763,0.763765108
"morphometrics","width","Edmonds Marina","9",-0.0118071097855197,-0.641670162503276,0.521087366389259,0.885810922838261,FALSE,FALSE,"NS","68",2.035497419,0.27488573,0.32034493,-0.056113763,-0.191533754,-0.107467216,-0.32424498,-0.308588889,-0.276862023,0.030698534,-0.014720659,-0.160965336,2.596138596,1.001280414,3.59741901,0,1.705590193,1.257904445,9.656471984,2.223556528,11.88002851,6.600606766,4.587933111,4.765667523,15.9542074,7.657255506,14.50623998,0,52.96122603,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.114566477,-0.383102158,-0.022743664,-0.149905073,0.813444874,-0.115470054,0.233026932,-0.197978232,2.372296874,0.604467903,0.457502348,-0.017855693,-0.085075169,-0.160755402,-0.234492818,0.048467602,-0.315388755,-0.097399877,-0.069405929,-0.038867925,0.50373769,-0.058977878,-0.142341343,-0.224317143,-0.224736767,-0.141285908,-0.533631239,-0.144531643,-0.148693206,-0.185435908,-0.060041951,-0.375148115,-0.027557404,-0.013828635,-0.010575551,-0.084543319,-0.142468094,0.005738448,-0.093599372,-0.121268312,-0.084378751,-0.172877915,-0.133108185,-0.550833887,-0.134953398,-0.346068858,-0.071615827,-0.03635234,-0.283220912,-0.10126925,-0.359927918,-0.051968764,-0.133149615,-0.191452626,-0.051930356,-0.011204972,-0.397009614,-0.181678694,-0.239741722,-0.09157525,-0.087486353,0.147509962,2.940604054,1.267628153,1.844601581,-0.25985068,0.351317524,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.032206461,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.53527859,-0.500898343,-0.286546897,0.183494335,0.439526222,0.514576366,0.340469274,0.805444881,-0.421261862,0.068359385,0.515621819,0.679744177,-0.263493966,0.847533731,0.212258277,0.052973864,-0.510352985,-0.115470054,0.233026932,-0.197978232,2.372296874,0.604467903,0.457502348,-0.017855693
"morphometrics","width","Eld Inlet","13",-0.162107454726652,-0.146714327405177,0.883357509350933,0.978179778435798,FALSE,FALSE,"NS","72",1.578757386,-0.117762896,0.211746325,-0.011956563,0.017754899,0.059495964,0.080372217,0.05736359,-0.002574387,0.014906595,0.02384101,0.112788062,2.374083292,0.885283347,3.259366639,0,0.82242714,0,6.51458531,1.473348363,7.987933672,5.416892734,1.358354989,3.366026298,10.14127402,0,18.0237737,0,36.97540853,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.479647631,-0.149905073,-0.444459571,-0.115470054,0.973578621,-0.449645477,-0.428815693,-0.182299844,-0.162499543,0.920089268,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.300517793,-0.364053743,-0.266346387,-0.031647195,-0.28140338,-0.490803088,-0.371544439,-0.224736767,-0.505299754,-0.533631239,-0.283296821,-0.565094752,-0.185435908,-0.216105622,2.209927112,-0.271712971,-0.321566658,-0.302027749,-0.319385872,-0.315049962,-0.410055899,-0.333651754,-0.3564651,-0.310806042,-0.40981086,-0.333281544,-0.28450351,-0.362716309,-0.346068858,-0.395481464,-0.343406083,-0.283220912,-0.28231262,-0.359927918,-0.021666278,-0.284870476,-0.191452626,-0.232127003,-0.3011582,-0.397009614,-0.181678694,-0.239741722,-0.272761489,-0.301703671,-0.386577831,-0.22868603,-0.770030137,-0.605705551,-0.13121173,0.234987218,1.164272515,-0.402812367,-0.474532547,-0.377375669,-0.147918299,-0.325643257,1.427365447,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.235234538,-0.500898343,-0.286546897,-0.696907777,-0.015156077,0.076016963,0.255351955,-0.648232377,-0.421261862,-0.046853061,-0.799739964,0.395886642,-0.263493966,-0.634168596,-0.055669422,0.239940441,-0.510352985,-0.115470054,0.973578621,-0.449645477,-0.428815693,-0.182299844,-0.162499543,0.920089268
"morphometrics","width","Elliot Bay Myrtle Edwards","10",-0.00598962846806392,-0.242160572752539,0.808655744299427,0.971921656082237,FALSE,FALSE,"NS","19",0.21684418,-0.023850199,0.423995986,-0.044143171,-0.040850388,-0.097694815,-0.115199431,-0.095402051,-0.051910347,0.067333697,-0.018425644,0.012863258,0.991091661,1.024964349,2.016056011,0,9.944067469,0,8.991998361,0.861932291,9.853930652,61.59620522,101.0506419,26.01950621,188.6663533,2.935397503,78.90394768,1.605415019,291.9091116,-0.40381852,-0.336594759,-0.406375009,2.724971989,-0.229593899,3.946112191,-0.383102158,0.982445062,-0.149905073,-0.444459571,-0.115470054,-0.507524758,-0.575479099,0.589770695,-0.239868216,-0.02521341,0.190576521,1.370365856,-0.160755402,3.330061237,2.195825653,2.165256901,4.085861964,3.798431244,2.909926949,4.07297026,4.494891606,3.574583935,3.149641713,1.624103184,3.953869863,2.956468806,1.751925798,3.409647271,1.813318003,1.188467419,-0.375148115,2.442388453,4.878266281,5.110655932,4.784525606,5.624936192,4.842083226,5.986674779,5.803148083,5.416070738,4.752833301,5.389405048,3.287456853,5.094297106,2.658536094,5.085321622,4.876507547,4.142105835,5.0471516,4.413182983,6.428975531,5.42075342,1.878644576,3.710069837,4.215231904,2.275855828,1.465631855,1.420738543,4.175614671,3.768425373,1.291983804,-0.22868603,0.765191862,0.794469953,2.08781017,1.689116043,3.772032221,4.392572951,2.036679836,5.392894498,2.195246411,2.772828033,4.214142497,-0.115470054,-0.162716982,-0.314942546,-0.115470054,2.84001105,1.375401939,2.412743008,2.644046369,1.712613792,1.500451585,1.830254575,1.617229051,2.178362291,2.704709553,2.026970964,2.225592136,-0.966629525,3.923380492,2.403321176,2.221716024,1.59544813,1.095062034,-0.115470054,-0.507524758,-0.575479099,0.589770695,-0.239868216,-0.02521341,0.190576521
"morphometrics","width","Elliott Bay, Harbor Island, Pier 17","10",0.085160017337739,0.364669169292727,0.715358375362083,0.945294996014181,FALSE,FALSE,"NS","14",2.134003558,-1.709515506,0.476669922,0.014055665,-0.147253839,-0.16177505,-0.261138703,-0.152022262,0.076821539,0.033707987,-0.107370039,-0.308057612,4.014006559,1.144988094,5.158994653,0,5.81217481,2.264228001,7.300417372,2.914790739,10.21520811,24.2218838,36.69961383,11.33984342,72.26134105,2.478729901,60.32640779,1.858901601,155.2169913,-0.40381852,-0.336594759,-0.406375009,1.919981422,-0.229593899,0.984733273,-0.383102158,0.616921889,-0.149905073,1.81976843,-0.115470054,-0.137248913,0.305356256,0.149300906,0.777173018,0.058929704,1.180629535,0.619934934,-0.160755402,0.752614459,0.792323659,0.564840349,0.894008999,0.99226159,0.930021819,1.717276764,-0.480415671,1.30430287,1.155938752,-0.224736767,1.678783324,1.666649224,0.54929425,2.084733264,0.541383696,0.521649915,-0.375148115,0.653806971,1.354548455,1.384231397,1.653291571,1.310389474,1.997174533,1.643621814,1.480612516,1.108173335,1.604119169,1.556298177,1.642475107,1.840541237,1.410469422,1.946316218,1.170686512,2.194962067,0.846379643,2.14027303,1.391187154,0.708211524,-0.191452626,0.991313395,1.807145777,1.073066379,-0.181678694,0.503520873,0.856689177,0.919335042,1.749773341,-0.22868603,0.541886844,0.561107369,2.409407547,1.456455431,-0.574233955,-0.402812367,2.383053958,-0.377375669,3.930923974,3.775274627,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,4.260963877,0.655296212,3.77657513,4.353559108,2.963711529,0.969988903,0.733856068,0.595821229,1.8553229,2.704709553,2.14218341,1.765215512,1.588088288,-0.263493966,1.736555128,2.846880656,1.875897997,1.348548616,-0.115470054,-0.137248913,0.305356256,0.149300906,0.777173018,0.058929704,1.180629535
"morphometrics","width","Everett Harbor","8.2",0.245391845479675,0.580926328511221,0.561290106876387,0.885810922838261,FALSE,FALSE,"NS","66",1.426502499,-6.614457724,0.344787117,-0.101785998,-0.251814147,-0.211904906,-0.530743726,-0.432446516,-0.226776947,0.034550613,-0.096869378,-0.230900414,8.040960223,1.441035894,9.481996117,0,0.852887404,0,10.28572548,2.886513722,13.1722392,3.161237568,1.630645605,3.358995499,8.150878672,0.781567563,15.29874746,0,38.2563203,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.449187366,-0.149905073,-0.444459571,-0.115470054,-0.655635096,-1.666037158,0.644829419,-0.297436587,0.461930933,-1.424773135,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.22797568,-0.364053743,-0.460124335,-0.031647195,-0.199457142,-0.490803088,-0.531040676,-0.224736767,-0.332393177,-0.533631239,-0.260169292,-0.337966636,-0.185435908,-0.216105622,-0.375148115,-0.16099126,-0.242870294,-0.302027749,-0.305295318,-0.28863437,-0.410055899,-0.29101087,-0.29925507,-0.252491821,-0.303814542,-0.317665183,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.263995632,-0.283220912,-0.229979771,-0.359927918,0.103331479,-0.222802851,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.210108304,-0.301703671,0.109360834,-0.22868603,0.011537426,-0.605705551,-0.549288319,0.234987218,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.321486055,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.655296212,-0.500898343,-0.286546897,-0.696907777,0.515306605,0.624216217,0.425586592,-0.648232377,-0.421261862,0.010753162,-0.799739964,0.566201163,-0.263493966,-0.634168596,-0.100324039,-1.068825603,-0.510352985,-0.115470054,-0.655635096,-1.666037158,0.644829419,-0.297436587,0.461930933,-1.424773135
"morphometrics","width","Fidalgo Bay Aq Reserve, Weaverling Spit","7",0.192093766301602,0.514908579668324,0.606616905195659,0.885810922838261,FALSE,FALSE,"NS","63",0.55001603,0.085373305,0.329160282,-0.056142922,-0.126719096,-0.198796155,-0.230041099,-0.245518142,-0.287481752,0.151416283,0.016668083,-0.063755969,1.184873185,0.940859554,2.125732739,0,5.668563224,0,8.786569989,1.839435431,10.62600542,14.28027157,8.216801955,3.024586721,25.52166025,0,24.96413001,0,66.7803589,-0.40381852,-0.336594759,-0.406375009,1.351752787,-0.229593899,1.500731115,-0.383102158,0.525541096,-0.149905073,-0.444459571,-0.115470054,0.010861425,-0.785201802,0.693005802,0.700415189,-0.335214356,-0.330504013,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.155433567,0.618105636,0.087508998,0.682199319,0.104914597,1.937869679,0.297112862,0.299101219,0.404734862,2.046007925,0.132998715,0.684109884,-0.185435908,-0.216105622,-0.375148115,-0.175186351,-0.278107472,-0.302027749,-0.288073531,-0.239325265,-0.410055899,-0.32259671,-0.146694991,-0.210463553,0.388279059,0.051448812,1.172480322,0.446074436,2.196289179,0.25224981,-0.237525482,-0.283220912,-0.222907764,-0.359927918,-0.389083926,-0.234296855,-0.191452626,-0.399678273,-0.109494202,-0.397009614,-0.181678694,-0.239741722,-0.14237513,-0.301703671,-0.882516496,-0.22868603,-0.770030137,-0.605705551,-0.67792727,-1.335471913,0.966714962,1.602530584,-0.474532547,1.065191873,-1.276108715,-0.325643257,0.573758062,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,0.439526222,1.336875247,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,0.010861425,-0.785201802,0.693005802,0.700415189,-0.335214356,-0.330504013
"morphometrics","width","Filucy Bay","13",-0.903202481757469,-1.05076821262251,0.293365058472236,0.885810922838261,FALSE,FALSE,"NS","59",2.358743922,-1.786012207,0.485818516,0.002753603,-0.156528331,-0.289880467,-0.332662472,-0.220531425,0.00458797,0.110758489,-0.110815828,-0.349789691,4.153802698,1.426755723,5.580558421,0,0.82242714,0,9.170008679,1.250617512,10.42062619,1.381658221,0.33148792,2.469810684,4.182956825,0,16.81732844,0,32.2433386,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.479647631,-0.149905073,-0.444459571,-0.115470054,-0.211304082,-0.533534558,1.10594623,-0.379951253,-0.370643035,-0.538936227,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.315026215,-0.364053743,-0.460124335,-1.191647781,-0.328229801,-0.490803088,-0.531040676,-0.024445773,-0.541701138,-0.533631239,-0.537699649,-0.640804123,-0.185435908,-0.216105622,-0.375148115,-0.25751788,-0.312170078,-0.302027749,-0.331127999,-0.362598028,-0.410055899,-0.34233786,-0.352651098,-0.312907455,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.316935932,-0.283220912,-0.286555824,-0.359927918,-0.389083926,-0.289468078,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.298161429,-0.301703671,-0.691770856,-0.22868603,-0.770030137,-0.605705551,0.190385647,0.234987218,-0.574233955,-0.402812367,-0.474532547,-0.377375669,0.025649457,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.235234538,-0.500898343,-0.286546897,0.276168241,-0.015156077,0.459756441,0.170234637,-0.648232377,-0.421261862,0.413996722,0.44985373,0.452658149,-0.263493966,-0.634168596,0.167603661,0.800840175,-0.510352985,-0.115470054,-0.211304082,-0.533534558,1.10594623,-0.379951253,-0.370643035,-0.538936227
"morphometrics","width","Friday Harbor","7",0.94682981291235,2.06241549104163,0.0391681957168833,0.48307441384156,TRUE,FALSE,"Low-Low","61",1.366464946,-5.030476619,0.292662994,-0.049254821,-0.186994867,-0.212712473,-0.509455714,-0.438053218,-0.314343704,-0.060711759,-0.071026057,-0.358218195,6.834200409,1.276234662,8.110435071,0,0.639665553,0,7.411514015,1.770621602,9.182135617,6.073490924,2.379780714,3.697571174,12.15084281,0,20.34464668,0,42.31729066,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.662409217,-0.149905073,-0.444459571,-0.115470054,2.084406155,0.473134419,0.280065374,0.163110387,-0.627500962,1.336953696,-0.118647078,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.160269708,-0.364053743,-0.245283566,0.146814433,-0.152630721,-0.490803088,-0.347006556,-0.224736767,-0.359694215,-0.533631239,-0.283296821,-0.527240066,-0.185435908,-0.136655026,1.835278529,-0.101371877,-0.166523074,-0.195855877,-0.19413651,-0.230520067,-0.410055899,-0.188356891,-0.27382839,-0.163181753,-0.394223166,-0.246681722,-0.550833887,-0.31158586,-0.346068858,-0.395481464,-0.216349361,-0.283220912,-0.087125236,-0.359927918,-0.142876224,-0.050392781,-0.191452626,-0.130963973,-0.158638817,-0.397009614,-0.181678694,-0.239741722,-0.108508544,-0.111050258,-0.653621728,-0.22868603,-0.770030137,-0.605705551,-0.870885696,-1.335471913,0.650622876,-0.402812367,-0.474532547,-0.377375669,-1.276108715,-0.325643257,0.523545863,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.115216916,-0.500898343,-0.286546897,-0.696907777,-0.242497226,-0.033622888,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,2.084406155,0.473134419,0.280065374,0.163110387,-0.627500962,1.336953696
"morphometrics","width","Gig Harbor Boat Launch","11",0.00532339475501423,0.0639607635596402,0.949001468949207,0.978179778435798,FALSE,FALSE,"NS","58",0.729625331,0.246476235,0.662522233,-0.102023189,-0.123075664,-0.079689361,-0.447224199,-0.277605185,0.053787256,-0.142686792,-0.168362251,-0.141894504,1.659022759,1.422542913,3.081565671,0,1.035648991,0,7.898132251,2.437937698,10.33606995,2.78210724,3.727344365,3.170756869,9.680208474,0,21.76587189,0,42.81779931,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.26642578,-0.149905073,-0.444459571,-0.115470054,-0.35941442,0.053689012,0.273183034,-0.182299844,1.250219052,-0.226287907,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.232811821,-0.364053743,-0.182095104,-1.191647781,-0.21701705,-0.490803088,-0.162972437,0.114217224,-0.350593869,-0.533631239,-0.371181434,-0.451530694,-0.185435908,-0.126723701,-0.375148115,-0.189381442,-0.225251704,-0.150056246,-0.17848034,-0.186494081,0.209988303,-0.109392292,-0.222975031,-0.22097062,-0.204053303,-0.260878414,-0.550833887,-0.253483076,-0.346068858,-0.395481464,-0.147526971,-0.283220912,-0.208763751,0.147688638,-0.142876224,-0.188320837,-0.191452626,-0.178384144,-0.286414815,-0.397009614,-0.181678694,-0.239741722,-0.19317501,-0.301703671,-0.729919984,-0.22868603,-0.770030137,-0.605705551,0.769260925,0.409482677,-0.574233955,-0.402812367,-0.474532547,-0.377375669,0.748848442,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.055208106,1.110903256,-0.286546897,1.202907306,-0.015156077,0.295296665,0.255351955,-0.648232377,-0.421261862,0.471602945,0.778694175,0.566201163,-0.263493966,-0.634168596,0.70345906,1.128031686,-0.510352985,-0.115470054,-0.35941442,0.053689012,0.273183034,-0.182299844,1.250219052,-0.226287907
