"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"PAHgroup7","5-0",0,-0.114657738095238,-0.208359494470557,-0.0209559817199189,0.00604004889419574
"PAHgroup7","6-0",0,-0.104516806722689,-0.187724454894825,-0.0213091585505535,0.00427573447029916
"PAHgroup7","2-1",0,0.083972727272727,0.00142899680858451,0.166516457736869,0.0432080293195861
"PAHgroup7","3-1",0,0.0880335968379451,0.00382673035206361,0.172240463323827,0.03385897449939
"PAHgroup7","5-2",0,-0.1157625,-0.206164583725522,-0.0253604162744766,0.00327646329358144
"PAHgroup7","6-2",0,-0.105621568627451,-0.185095025255653,-0.0261481119992486,0.00190284817303077
"PAHgroup7","5-3",0,-0.119823369565218,-0.211746520437838,-0.0279002186925973,0.00253862916897785
"PAHgroup7","6-3",0,-0.109682438192669,-0.190881940856594,-0.0284829355287436,0.00148150052796969
