"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA,NA,NA
"p16","1","p450","hmwPAH",0.573626373626374,0.031970813976397
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","1","ci1","sum40CB",0.651265520607225,0.0116364468413361
"p16","1","ci1","sumBDE",0.572057551884725,0.0325521632640671
"p16","1","ci1","sumDDT",-0.574257773238128,0.0317390292222712
"p16","1","ci1","sumPCB",0.679868398201462,0.00747080649508236
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","1","shell","hmwPAH",0.582417582417582,0.0288546553576718
"p16","1","shell","sumCHLD",0.578021978021978,0.030383014145237
"p16","1","shell","sumHCH",0.586813186813187,0.0273843755310876
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","3","ci1","lmwPAH",0.563603823828769,0.0229876439673298
"p16","3","ci1","sum42PAH",0.504120570654228,0.0464648075334972
"p16","3","ci1","sumDDT",0.581448799781131,0.0181546784357103
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","3","ci3","sumDDT",0.512141419003576,0.0425451012344613
NA,NA,NA,NA,NA,NA
"p16","3","shell","sumCHLD",0.646063456731523,0.00685547197088954
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","2","p450","sumBDE",0.635714285714286,0.01086074616879
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","5","ci1","sumCHLD",-0.509949661802353,0.0435906088161624
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
