"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"pcb","1","ci2","zinc",-0.571428571428571,0.0260631933763629
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"pcb","4","p450","mercury",0.591208791208791,0.0259708136689625
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"pcb","4","ci1","arsenic",-0.655665963314031,0.0109007026113983
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"pcb","4","ci3","lead",-0.53685401023028,0.0477664051282232
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"pcb","5","p450","zinc",0.611764705882353,0.0117884050531152
NA,NA,NA,NA,NA,NA
"pcb","5","sod","zinc",-0.558823529411765,0.0244365114245058
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
