"Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA
"sod","hmwPAH",0.24149574231766,0.0381866630196086
"sod","lmwPAH",0.272002961865976,0.0190571447776748
"sod","sum40CB",0.2438059977786,0.0363230066377964
"sod","sum42PAH",0.275201777119585,0.0176399148161643
"sod","sumDDT",0.268271010736764,0.020832700590778
"sod","sumPAH",0.271588300629397,0.0192478067939206
"sod","sumPCB",0.238652350981118,0.04058898209512
