"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"1","3",6.57661183679129,0,0,"Yes","a","c"
"2","3",5.65182255171178,0,0,"Yes","b","c"
"1","2",2.56043583643905,0.0105,0.0105,"Yes","a","b"
