"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"3","4",3.02523040373503,0.0025,0.0149,"Yes","a","b"
"2","4",2.33756023633443,0.0194,0.0582,"No","ab","b"
"1","3",-1.30767172595021,0.191,0.382,"No","ab","a"
"1","2",-0.85782194580673,0.391,0.4692,"No","ab","ab"
"2","3",-0.627641253309837,0.5302,0.5302,"No","ab","a"
"1","4",0.922248731522036,0.3564,0.5346,"No","ab","b"
