"term","Group1","Group2","null.value","estimate","conf.low","conf.high","adj.p.value","Significant","Group1_CLD","Group2_CLD"
"site_number","14","2",0,-0.0409664525439934,-0.414198818795684,0.332265913707698,1,"No","ab","ab"
"site_number","15","2",0,-0.00877720565514754,-0.382009571906838,0.364455160596543,1,"No","ab","ab"
"site_number","16","2",0,0.0659217717003052,-0.307310594551386,0.439154137951996,1,"No","ab","ab"
"site_number","17","2",0,-0.0697579286579116,-0.442990294909603,0.303474437593779,1,"No","ab","ab"
"site_number","18","2",0,-0.0525537194502168,-0.425786085701908,0.320678646801474,1,"No","ab","ab"
"site_number","19","2",0,0.0654369988655046,-0.28468599568312,0.415559993414129,1,"No","ab","ab"
"site_number","20","2",0,0.0975665557003144,-0.275665810551377,0.470798921952005,1,"No","ab","ab"
"site_number","21","2",0,-0.0449684257091441,-0.418200791960835,0.328263940542547,1,"No","ab","ab"
"site_number","22","2",0,0.147035451171353,-0.226196915080338,0.520267817423044,0.999999932867756,"No","ab","ab"
"site_number","23","2",0,0.0499028762907748,-0.323329489960916,0.423135242542466,1,"No","ab","ab"
"site_number","24","2",0,0.0545407120693155,-0.318691654182375,0.427773078321006,1,"No","ab","ab"
"site_number","25","2",0,0.0621244426366737,-0.311107923615017,0.435356808888365,1,"No","ab","ab"
"site_number","26","2",0,-0.0753004096569977,-0.448532775908689,0.297931956594693,1,"No","ab","ab"
"site_number","27","2",0,0.0626317186920816,-0.310600647559609,0.435864084943773,1,"No","ab","ab"
"site_number","28","2",0,-0.0143735994277526,-0.387605965679443,0.358858766823938,1,"No","ab","ab"
"site_number","29","2",0,0.0787271285136333,-0.255102048423118,0.412556305450385,1,"No","ab","ab"
"site_number","30","2",0,-0.0203261000003664,-0.393558466252057,0.352906266251324,1,"No","ab","ab"
"site_number","31","2",0,-0.230396170284037,-0.603628536535728,0.142836195967654,0.970117013319147,"No","a","ab"
"site_number","32","2",0,-0.0482430480741097,-0.421475414325801,0.324989318177581,1,"No","ab","ab"
"site_number","33","2",0,0.122005286577775,-0.251227079673916,0.495237652829466,0.999999999983449,"No","ab","ab"
"site_number","34","2",0,0.226254797972407,-0.146977568279284,0.599487164224098,0.978292826228574,"No","b","ab"
"site_number","35","2",0,0.0134262210832758,-0.359806145168415,0.386658587334967,1,"No","ab","ab"
"site_number","36","2",0,0.071453656721282,-0.301778709530409,0.444686022972973,1,"No","ab","ab"
"site_number","37","2",0,0.133055299763835,-0.240177066487856,0.506287666015526,0.999999999049056,"No","ab","ab"
"site_number","38","2",0,0.0270363866384385,-0.346195979613252,0.400268752890129,1,"No","ab","ab"
"site_number","39","2",0,0.0488264088660439,-0.324405957385647,0.422058775117735,1,"No","ab","ab"
"site_number","40","2",0,-0.0154703275421699,-0.388702693793861,0.357762038709521,1,"No","ab","ab"
"site_number","41","2",0,0.0728704859334909,-0.3003618803182,0.446102852185182,1,"No","ab","ab"
"site_number","42","2",0,-0.0332325687702691,-0.40646493502196,0.339999797481422,1,"No","ab","ab"
"site_number","43","2",0,-0.0655946770672059,-0.438827043318897,0.307637689184485,1,"No","ab","ab"
"site_number","44","2",0,-0.0181799172453992,-0.39141228349709,0.355052449006292,1,"No","ab","ab"
"site_number","45","2",0,-0.0516585820290346,-0.424890948280726,0.321573784222656,1,"No","ab","ab"
"site_number","46","2",0,0.0124397681628982,-0.337683226385726,0.362562762711523,1,"No","ab","ab"
