"Comparison","Z","P.unadj","P.adj"
"Eagle Harbor Dr - Lions Park",4.23471507851395,2.288416689425e-05,0.0317517815657718
"Edmonds Ferry - Lions Park",3.9740870796975,7.06497135996222e-05,0.0490132388097379
