"Comparison","Z","P.unadj","P.adj"
"1 - 2",0.82366565212419,0.410129561059425,1
"1 - 3",0.395282725650197,0.692634246509802,1
"2 - 3",-0.390867179863485,0.69589541462476,1
"1 - 4",0.306852820398804,0.758955401510379,0.910746481812454
"2 - 4",-0.61460412101678,0.538816192221736,1
"3 - 4",-0.163802538424524,0.869886593299114,0.869886593299114
