"sample_id","site_number","site_name","reporting_area","latitude","longitude","t_p450","t_sod","t_shell","t_weight_initial","t_weight_change","t_weight_final","t_length","t_height","t_width","t_ci1","t_ci2","t_ci3","tc_p450","tc_sod","tc_shell","tc_weight_initial","tc_weight_change","tc_weight_final","tc_length","tc_height","tc_width","tc_ci1","tc_ci2","tc_ci3","ai_tc_p450","ai_tc_sod","ai_tc_shell","ai_tc_weight_initial","ai_tc_weight_change","ai_tc_weight_final","ai_tc_length","ai_tc_height","ai_tc_width","ai_tc_ci1","ai_tc_ci2","ai_tc_ci3","ibr_biomarker","ibr_morphometric","ibr_total"
"149","41","Blair Waterway","11",47.27568,-122.4173,22.0138024450405,-0.573466861883327,-0.168122758808327,3.99195260621336,3.51412226017071,2.16542962042418,5.89481776330794,4.40803246613065,4.66106547980695,5.15987133677839,-0.477944250839036,-4.21089678249862,1.04592743817294,-3.95932308918597,0.553892493891908,-0.0219562392772743,0.00648616660010504,-0.0919582222684667,0.0293319211822363,0.00856073027503435,-0.129185259028282,0.0976349532019061,0.0292950932927574,-0.0906025487809075,1.04592743817294,3.95932308918597,0.553892493891908,0.0219562392772743,0.00648616660010504,0.0919582222684667,0.0293319211822363,0.00856073027503435,0.129185259028282,0.0976349532019061,0.0292950932927574,0.0906025487809075,5.00525052735892,0.727456570977566,5.73270709833648
"150","41","Blair Waterway","11",47.27568,-122.4173,22.2943386084135,2.68526740651684,-0.556393348524385,3.72781156780962,3.27411253778378,1.83794324189103,5.8040019151793,4.35120427725799,4.62643913669732,5.10223819393074,-0.454031630894707,-4.18442457113743,1.32646360154597,-0.700588820785805,0.16562190417585,-0.286097277681021,-0.233523555786827,-0.419444600801625,-0.0614839269464031,-0.0482674585976239,-0.163811602137915,0.040001810354255,0.0532077132370857,-0.0641303374197157,1.32646360154597,0.700588820785805,0.16562190417585,0.286097277681021,0.233523555786827,0.419444600801625,0.0614839269464031,0.0482674585976239,0.163811602137915,0.040001810354255,0.0532077132370857,0.0641303374197157,2.02705242233177,0.672708447644618,2.69976086997639
"151","41","Blair Waterway","11",47.27568,-122.4173,22.049200451151,3.26153081524341,0.104336659814736,4.01703108052784,3.42948206517701,2.43722773891291,5.82298501854688,4.43295940727611,4.75167794568758,5.03165985430805,-0.588573754273535,-4.08314123530025,1.08132544428352,-0.12432541205924,0.82635191251497,0.00312223503720244,-0.0781540283935942,0.179839896220258,-0.0425008235788304,0.0334876714204881,-0.0385727931476509,-0.030576529268429,-0.0813344101417418,0.0371529984174659,1.08132544428352,0.12432541205924,0.82635191251497,0.00312223503720244,0.0781540283935942,0.179839896220258,0.0425008235788304,0.0334876714204881,0.0385727931476509,0.030576529268429,0.0813344101417418,0.0371529984174659,1.20565085634276,1.01906722905553,2.2247180853983
"152","41","Blair Waterway","11",47.27568,-122.4173,21.7927418482822,3.22912643261328,-0.494109070270043,3.96032635712322,3.51828333777011,2.03843618165611,5.79337571126475,4.27202318906105,4.98322165074267,5.07937811111865,-0.442222328605074,-3.89969509420431,0.824866841414703,-0.156729794689368,0.227906182430192,-0.053582488367423,0.0106472441995082,-0.218951661036544,-0.0721101308609535,-0.12744854679457,0.192970911907439,0.0171417275421692,0.065017015526719,0.220599139513397,0.824866841414703,0.156729794689368,0.227906182430192,0.053582488367423,0.0106472441995082,0.218951661036544,0.0721101308609535,0.12744854679457,0.192970911907439,0.0171417275421692,0.065017015526719,0.220599139513397,0.981596636104071,0.631083016192663,1.61267965229673
"141","42","Blair Waterway Two","11",47.2632444,-122.385731,22.8221489215566,4.72377696962344,-0.424687669312563,3.29704464459962,2.6959938131099,1.74373037604463,5.64760232900762,4.15055967657538,4.49121175600309,5.01613970265525,-0.601649629654035,-4.29335894269059,1.85427391468905,1.33792074232079,0.297327583387672,-0.716864200891021,-0.811642280460703,-0.513657466648023,-0.217883513118088,-0.248912059280237,-0.299038982832138,-0.04609668092123,-0.0944102855222421,-0.17306470897288,1.85427391468905,1.33792074232079,0.297327583387672,0.716864200891021,0.811642280460703,0.513657466648023,0.217883513118088,0.248912059280237,0.299038982832138,0.04609668092123,0.0944102855222421,0.17306470897288,3.19219465700984,1.87480441907884,5.06699907608867
"142","42","Blair Waterway Two","11",47.2632444,-122.385731,21.1556249008462,3.68414547237453,-0.0439433475875971,3.68907546954531,2.98877556233775,2.31034012061215,5.68678063494857,4.33556900555675,4.60050764534579,4.97544676564096,-0.701341684435485,-4.10780328953452,0.187749893978648,0.298289245071885,0.678071905112638,-0.324833375945333,-0.518860531232857,0.0529522779194989,-0.178705207177142,-0.06390273029887,-0.189743093489444,-0.086789617935521,-0.194102340303692,0.0124909441831962,0.187749893978648,0.298289245071885,0.678071905112638,0.324833375945333,0.518860531232857,0.0529522779194989,0.178705207177142,0.06390273029887,0.189743093489444,0.086789617935521,0.194102340303692,0.0124909441831962,0.486039139050533,1.62928346731095,2.11532260636148
"143","42","Blair Waterway Two","11",47.2632444,-122.385731,21.6093929408345,1.39889757120247,-0.15200309344505,3.73508887047818,3.14665522211947,2.15704371014558,5.78790255939143,4.22958792274065,4.67412163263239,5.0647966459118,-0.588573754273535,-4.23786383009889,0.64151793396698,-1.98695865610017,0.570012159255185,-0.278819975012463,-0.360980871451138,-0.100344132547072,-0.0775832827342757,-0.169883813114966,-0.116129106202836,0.00256026233532225,-0.0813344101417418,-0.117569596381177,0.64151793396698,1.98695865610017,0.570012159255185,0.278819975012463,0.360980871451138,0.100344132547072,0.0775832827342757,0.169883813114966,0.116129106202836,0.00256026233532225,0.0813344101417418,0.117569596381177,2.62847659006715,1.2945892327584,3.92306582282555
"144","42","Blair Waterway Two","11",47.2632444,-122.385731,22.1801947853986,0.343692069179019,-0.295128035543647,3.58159227883601,2.95977015521147,2.06763871687536,5.78685769601721,4.32409051603798,4.5077946401987,4.95046841415012,-0.62148837674627,-4.44222232860507,1.21231977853109,-3.04216415812363,0.426887217156588,-0.432316566654625,-0.547865938359135,-0.189749125817289,-0.0786281461084926,-0.0753812198176353,-0.282456098636533,-0.11176796942636,-0.114249032614477,-0.321928094887363,1.21231977853109,3.04216415812363,0.426887217156588,0.432316566654625,0.547865938359135,0.189749125817289,0.0786281461084926,0.0753812198176353,0.282456098636533,0.11176796942636,0.114249032614477,0.321928094887363,4.25448393665472,1.41121862007838,5.6657025567331
"96","23","Brackenwood Lane","10",47.68234,-122.5064,20.2760198715416,-8.64385618977473,-0.849440323424619,3.98531826033925,3.51677160688688,2.13520649943067,5.9126498648972,4.30012372456901,4.70653055253812,5.20711196120771,-0.467932447710969,-4.265344566521,-0.691855135325945,-12.0297124170774,-0.127425070724384,-0.0285905851513841,0.00913551331627938,-0.122181343261977,0.0471640227714962,-0.0993480112866045,-0.0837201862971124,0.144875577631231,0.0393068964208239,-0.145050332803284,0.691855135325945,12.0297124170774,0.127425070724384,0.0285905851513841,0.00913551331627938,0.122181343261977,0.0471640227714962,0.0993480112866045,0.0837201862971124,0.144875577631231,0.0393068964208239,0.145050332803284,12.7215675524033,0.366792804395876,13.0883603567992
"97","23","Brackenwood Lane","10",47.68234,-122.5064,20.9398697131509,3.99900780605363,-0.678071905112638,3.99022879342601,3.34426039498542,2.52004502403982,5.87455108689664,4.25247621413522,4.78083500173823,5.04614178164472,-0.646112163715093,-4.32192809488736,-0.0280052937165962,0.613151578750979,0.0439433475875971,-0.0236800520646274,-0.163375698585184,0.262657181347166,0.00906524477093296,-0.146995521720402,-0.00941573709700094,-0.016094601931762,-0.138872819583299,-0.201633861169651,0.0280052937165962,0.613151578750979,0.0439433475875971,0.0236800520646274,0.163375698585184,0.262657181347166,0.00906524477093296,0.146995521720402,0.00941573709700094,0.016094601931762,0.138872819583299,0.201633861169651,0.641156872467576,0.372795549761116,1.01395242222869
"98","23","Brackenwood Lane","10",47.68234,-122.5064,20.6553385503988,2.76744293318947,-0.415037499278844,4.28221737855362,3.70962149114068,2.6724253419715,5.97567603779733,4.35966172233388,4.8870377914192,5.09676785471469,-0.573466861883327,-4.265344566521,-0.312536456468681,-0.618413294113171,0.306977753421391,0.268308533062977,0.201985397570073,0.415037499278844,0.11019019567162,-0.0398100135217412,0.0967870525839674,0.0345314711382061,-0.0662275177515335,-0.145050332803284,0.312536456468681,0.618413294113171,0.306977753421391,0.268308533062977,0.201985397570073,0.415037499278844,0.11019019567162,0.0398100135217412,0.0967870525839674,0.0345314711382061,0.0662275177515335,0.145050332803284,0.930949750581853,0.755750412768792,1.68670016335064
"99","23","Brackenwood Lane","10",47.68234,-122.5064,21.0437976227677,2.90535089958096,-0.405451450449646,4.12837589493676,3.68918731937603,2.19849415363908,5.9408714781892,4.46008724011683,4.79856900355688,5.09929520433777,-0.438307278601691,-4.15842936260448,0.0759226159001507,-0.480505327721688,0.316563802250589,0.114467049446118,0.181551225805429,-0.0588936890535683,0.0753856360634888,0.0606155042612144,0.00831826472165265,0.0370588207612919,0.0689320655301022,-0.038135128886772,0.0759226159001507,0.480505327721688,0.316563802250589,0.114467049446118,0.181551225805429,0.0588936890535683,0.0753856360634888,0.0606155042612144,0.00831826472165265,0.0370588207612919,0.0689320655301022,0.038135128886772,0.556427943621839,0.642434433102374,1.19886237672421
"269","30","Broad Spit ","12",47.78184,-122.83474,20.2723404625185,-0.158429362604483,-0.63262893435147,3.27828217953273,2.79846532070507,1.45733162548501,5.85099939471647,4.01970191444255,4.53106949272595,5.00629802390037,-0.479954975960182,-4.79585928321977,-0.695534544349069,-3.54428558990713,0.0893863183487643,-0.735626665957908,-0.70917077286553,-0.800056217207638,-0.0144864474092339,-0.37976982141307,-0.259181246109276,-0.055938359676114,0.0272843681716108,-0.675565049502064,0.695534544349069,3.54428558990713,0.0893863183487643,0.735626665957908,0.70917077286553,0.800056217207638,0.0144864474092339,0.37976982141307,0.259181246109276,0.055938359676114,0.0272843681716108,0.675565049502064,4.2398201342562,1.45199460614587,5.69181474040207
"270","30","Broad Spit ","12",47.78184,-122.83474,20.6776946978513,3.44294349584873,-0.83650126771712,3.87460026604958,3.34709867062227,2.16767906186135,5.87430516598223,4.37086174008529,4.68481873755322,5.02680005934372,-0.526992432083826,-4.32192809488736,-0.290180309016272,0.0570872685460819,-0.114486015016886,-0.13930857944106,-0.160537422948334,-0.0897087808313004,0.00881932385652373,-0.0286099957703332,-0.105432001282007,-0.0354363242327675,-0.0197530879520331,-0.201633861169651,0.290180309016272,0.0570872685460819,0.114486015016886,0.13930857944106,0.160537422948334,0.0897087808313004,0.00881932385652373,0.0286099957703332,0.105432001282007,0.0354363242327675,0.0197530879520331,0.201633861169651,0.347267577562353,0.417884758874084,0.765152336436437
"271","30","Broad Spit ","12",47.78184,-122.83474,22.1988628493166,2.89064124396344,-0.340075441597622,3.99158986938553,3.48065289118484,2.24610400988392,5.84649331596456,4.33699741660501,4.6507645591169,5.25587835258279,-0.510457064357526,-4.08314123530025,1.23098784244906,-0.495214983339203,0.381939811102613,-0.022318976105105,-0.026983202385761,-0.011283832808735,-0.0189925261611448,-0.0624743192506081,-0.139486179718327,0.193641969006303,-0.0032177202257333,0.0371529984174659,1.23098784244906,0.495214983339203,0.381939811102613,0.022318976105105,0.026983202385761,0.011283832808735,0.0189925261611448,0.0624743192506081,0.139486179718327,0.193641969006303,0.0032177202257333,0.0371529984174659,1.72620282578827,0.629876038618454,2.35607886440672
"272","30","Broad Spit ","12",47.78184,-122.83474,20.4028028612517,3.21365834146748,-0.599462070416271,4.02032439821257,3.56205921321811,2.14274017211608,5.83869970177424,4.36387192485753,4.88459792099006,5.08448952493625,-0.457989644463391,-3.98850436116217,-0.565072145615787,-0.172197885835165,0.122553182283964,0.00641555272192829,0.0544231196475078,-0.11464767057657,-0.0267861403514633,-0.0355998109980886,0.0943471821548343,0.0222531413597693,0.0492496996684024,0.131789872555541,0.565072145615787,0.172197885835165,0.122553182283964,0.00641555272192829,0.0544231196475078,0.11464767057657,0.0267861403514633,0.0355998109980886,0.0943471821548343,0.0222531413597693,0.0492496996684024,0.131789872555541,0.737270031450952,0.333709435435858,1.07097946688681
"194","54","Browns Point Lighthouse","11",47.30515,-122.44441,20.8344687352805,1.90033550864098,-0.251538766995964,4.00952633339464,3.40844014146164,2.45628048151073,5.88728155166999,4.29498826769145,4.69655030107857,5.13914201914569,-0.601649629654035,-4.29335894269059,-0.133406271587042,-1.48552071866166,0.47047648570427,-0.00438251209599461,-0.0991959521089583,0.198892638818074,0.0217957095442829,-0.104483468164172,-0.0937004377566595,0.0769056355692062,-0.0944102855222421,-0.17306470897288,0.133406271587042,1.48552071866166,0.47047648570427,0.00438251209599461,0.0991959521089583,0.198892638818074,0.0217957095442829,0.104483468164172,0.0937004377566595,0.0769056355692062,0.0944102855222421,0.17306470897288,1.61892699024871,0.789652053278343,2.40857904352705
"195","54","Browns Point Lighthouse","11",47.30515,-122.44441,23.3069466987532,0.594548549550354,-0.321928094887362,3.73259482754501,3.25972443557391,1.89336221076387,5.76155123244448,4.26528685756517,4.61823865559545,5.22419466397043,-0.471928835421265,-4.05889368905357,2.33907169188564,-2.79130767775229,0.400087157812873,-0.281314017945625,-0.247911657996688,-0.36402563192878,-0.103934609681228,-0.134184878290446,-0.172012083239776,0.16195828039395,0.0353105087105285,0.061400544664143,2.33907169188564,2.79130767775229,0.400087157812873,0.281314017945625,0.247911657996688,0.36402563192878,0.103934609681228,0.134184878290446,0.172012083239776,0.16195828039395,0.0353105087105285,0.061400544664143,5.13037936963793,1.05813038702101,6.18850975665894
"196","54","Browns Point Lighthouse","11",47.30515,-122.44441,23.2465098248983,1.30567874324229,-0.286304185156641,4.03984026453179,3.54991555362196,2.24366908096686,5.85149920246126,4.38612115681485,4.76128527336162,5.1606782132205,-0.490050853695689,-4.0350469470992,2.2786348180308,-2.08017748406036,0.435711067543594,0.0259314190411519,0.0422794600513527,-0.013718761725789,-0.0139866396644504,-0.0133505790407638,-0.0289654654736102,0.0984418296440177,0.0171884904361038,0.0852472866185101,2.2786348180308,2.08017748406036,0.435711067543594,0.0259314190411519,0.0422794600513527,0.013718761725789,0.0139866396644504,0.0133505790407638,0.0289654654736102,0.0984418296440177,0.0171884904361038,0.0852472866185101,4.35881230209116,0.534293211773771,4.89310551386493
"197","54","Browns Point Lighthouse","11",47.30515,-122.44441,23.252350998113,0.614474282837701,-0.096961729887088,4.11553270462368,3.60442720782333,2.3704433048213,5.90905301675914,4.27202318906105,4.79493566280354,5.23802251782572,-0.510457064357526,-4.15842936260448,2.28447599124549,-2.77138194446495,0.625053522813147,0.101623859133046,0.0967911142527305,0.11305546212865,0.0435671746334316,-0.12744854679457,0.00468492396830644,0.175786134249238,-0.0032177202257333,-0.038135128886772,2.28447599124549,2.77138194446495,0.625053522813147,0.101623859133046,0.0967911142527305,0.11305546212865,0.0435671746334316,0.12744854679457,0.00468492396830644,0.175786134249238,0.0032177202257333,0.038135128886772,5.05585793571044,0.897545282462185,5.95340321817262
"214","64","Cap Sante","7",48.520971,-122.600717,20.3027382002505,3.84508854950412,-0.0664273617389761,3.49607880709938,2.84157063739552,2.0408924306469,5.8437326566113,4.20554891117303,4.6959938131099,4.70597790168252,-0.655171503002559,-4.7178567712185,-0.665136806616999,0.459232322201473,0.655587890961259,-0.517830038391264,-0.666065456175085,-0.21649541204575,-0.0217531855144024,-0.193922824682585,-0.0942569257253298,-0.356258481893961,-0.147932158870766,-0.59756253750079,0.665136806616999,0.459232322201473,0.655587890961259,0.517830038391264,0.666065456175085,0.21649541204575,0.0217531855144024,0.193922824682585,0.0942569257253298,0.356258481893961,0.147932158870766,0.59756253750079,1.12436912881847,1.63158628305866,2.75595541187713
"215","64","Cap Sante","7",48.520971,-122.600717,21.9608104687253,2.29130885982897,-0.46394709975979,3.5100757818138,3.04316949486411,1.65580975435545,5.74335339094491,4.14730669878029,4.62058641045188,5.14159627838382,-0.467932447710969,-4.21089678249862,0.992935461857726,-1.09454736747368,0.258068152940445,-0.503833063676843,-0.464466598706493,-0.601578088337199,-0.122132451180793,-0.252165037075325,-0.169664328383353,0.0793598948073351,0.0393068964208239,-0.0906025487809075,0.992935461857726,1.09454736747368,0.258068152940445,0.503833063676843,0.464466598706493,0.601578088337199,0.122132451180793,0.252165037075325,0.169664328383353,0.0793598948073351,0.0393068964208239,0.0906025487809075,2.0874828293314,1.26649656828641,3.35397939761781
"216","64","Cap Sante","7",48.520971,-122.600717,20.5583702617093,5.41970742081027,-0.736965594166206,3.5100757818138,3.04316949486411,1.65580975435545,5.74335339094491,4.14730669878029,4.62058641045188,5.14159627838382,-0.467932447710969,-4.21089678249862,-0.409504745158262,2.03385119350762,-0.0149503414659714,-0.503833063676843,-0.464466598706493,-0.601578088337199,-0.122132451180793,-0.252165037075325,-0.169664328383353,0.0793598948073351,0.0393068964208239,-0.0906025487809075,0.409504745158262,2.03385119350762,0.0149503414659714,0.503833063676843,0.464466598706493,0.601578088337199,0.122132451180793,0.252165037075325,0.169664328383353,0.0793598948073351,0.0393068964208239,0.0906025487809075,2.44335593866588,1.02337875681193,3.46673469547782
"217","64","Cap Sante","7",48.520971,-122.600717,23.4582377528172,3.57857648476804,-0.184424571137427,3.39807669206745,2.7982579326445,1.84237548820629,5.71039319217052,4.06091204958787,4.48026512205446,5.15623479785027,-0.599462070416271,-4.38082178394093,2.4903627459497,0.192720257465393,0.537590681562807,-0.615832153423194,-0.709378160926102,-0.415012354486364,-0.155092649955192,-0.338559686267744,-0.309985616780767,0.0939984142737869,-0.092222726284478,-0.26052755022322,2.4903627459497,0.192720257465393,0.537590681562807,0.615832153423194,0.709378160926102,0.415012354486364,0.155092649955192,0.338559686267744,0.309985616780767,0.0939984142737869,0.092222726284478,0.26052755022322,2.6830830034151,2.05060679549261,4.73368979890771
"127","56","Chambers Bay Park","13",47.1905742,-122.5834897,24.4410790909407,3.96328915121473,-0.176250639691727,3.80498283116753,3.17871464117544,2.29953773957278,5.80761252317263,4.27426166125705,4.61412086878925,5.09254574154357,-0.625934281777462,-4.265344566521,3.47320408407313,0.57743292391208,0.545764613008508,-0.208926014323112,-0.328921452395159,0.0421498968801304,-0.0578733189530745,-0.12521007459857,-0.176129870045976,0.0303093579670826,-0.118694937645669,-0.145050332803284,3.47320408407313,0.57743292391208,0.545764613008508,0.208926014323112,0.328921452395159,0.0421498968801304,0.0578733189530745,0.12521007459857,0.176129870045976,0.0303093579670826,0.118694937645669,0.145050332803284,4.05063700798521,1.23389932900129,5.2845363369865
"128","56","Chambers Bay Park","13",47.1905742,-122.5834897,21.77089290877,3.8571848057912,0,3.21847121074326,2.48078212440398,1.89762767427955,5.68594014844598,4.10181813422741,4.55949181320504,4.74308405554959,-0.736965594166206,-4.608232280044,0.803017901902422,0.471328578488554,0.722015252700235,-0.795437634747377,-1.02685396916662,-0.359760168413101,-0.179545693679731,-0.297653601628209,-0.230758925630192,-0.319152328026897,-0.229726250034413,-0.487938046326292,0.803017901902422,0.471328578488554,0.722015252700235,0.795437634747377,1.02685396916662,0.359760168413101,0.179545693679731,0.297653601628209,0.230758925630192,0.319152328026897,0.229726250034413,0.487938046326292,1.27434648039098,2.45682744280499,3.73117392319596
"129","56","Chambers Bay Park","13",47.1905742,-122.5834897,22.0950408948937,3.11420042237189,0.111031312388744,3.80766403787657,3.15023470866301,2.35755200461808,5.8974824681961,4.16832111573972,4.66618848987278,5.02768487693716,-0.65744525452268,-4.57346686188333,1.12716588802612,-0.271655804930759,0.833046565088979,-0.206244807614071,-0.357401384907596,0.100164161925432,0.0319966260703941,-0.231150620115896,-0.124062248962448,-0.0345515066393238,-0.150205910390887,-0.453172628165615,1.12716588802612,0.271655804930759,0.833046565088979,0.206244807614071,0.357401384907596,0.100164161925432,0.0319966260703941,0.231150620115896,0.124062248962448,0.0345515066393238,0.150205910390887,0.453172628165615,1.39882169295688,1.57765744514531,2.9764791381022
