"Metric","Analyte","Spearman_r","Spearman_p","Kendall_tau","Kendall_p","Spearman_sig","Kendall_sig"
"p450","ai_z_C4.benzanthracenes_chrysenes",-0.0221460388816326,0.85143558901694,-0.0177590505666185,0.849629478162795,"",""
"p450","ai_z_C4.fluoranthenes_pyrenes",-0.179833163011317,0.125232686714308,-0.142625473891431,0.113662707671546,"",""
"p450","ai_z_chrysene",0.014836448514186,0.900157805411262,0.00598724410632129,0.940418356470349,"",""
"p450","ai_z_dibenz_ah_anthracene",0.0513340976466993,0.66402616968939,0.0426362851774732,0.651493729312031,"",""
"p450","ai_z_fluoranthene",-0.0128727395809527,0.91331770906595,-0.0167537981083047,0.833604516762983,"",""
"p450","ai_z_indeno_123cd_pyrene",-0.0979295203186302,0.40649500984528,-0.0775653897110737,0.399722548662891,"",""
"p450","ai_z_perylene",0.0450572712148553,0.703060587098287,0.0374975861148564,0.661912449681632,"",""
"p450","ai_z_pyrene",-0.0619958698009464,0.599767832000441,-0.0480095835551538,0.547008089059593,"",""
"p450","ai_z_alpha_hexachlorocyclohexane",-0.136324327513571,0.246799755956824,-0.110256143427487,0.25020964880848,"",""
"p450","ai_z_beta_hexachlorocyclohexane",-0.109116749322082,0.354734658930565,-0.0896916604610563,0.330917085769448,"",""
"p450","ai_z_gamma_hexachlorocyclohexane",0.0410958904109589,0.728104133018112,0.0337806138298679,0.725495742341154,"",""
"p450","ai_z_opDDD",-0.0275192463845582,0.815960733782598,-0.0220374701159365,0.810459674131777,"",""
"p450","ai_z_opDDT",0.0584613229606717,0.620765983500369,0.0500619045484309,0.599183299395243,"",""
"p450","ai_z_ppDDD",-0.0781708466509338,0.507960391871325,-0.06215811725028,0.482737421843443,"",""
"p450","ai_z_ppDDT",-0.0650751872377556,0.581735167938633,-0.0483355487419077,0.598687664829523,"",""
"p450","ai_z_ppDDE",0.0287441508904312,0.807922425594918,0.0164276843326325,0.837206154059745,"",""
"p450","ai_z_alpha_chlordane",0.117934518203723,0.316953964708452,0.0937586212964428,0.314531449140784,"",""
"p450","ai_z_beta_chlordane",0.105199732699238,0.372374569321464,0.0857591593886857,0.361932599176875,"",""
"p450","ai_z_trans_Nonachlor",0.0942423158860106,0.424475457759304,0.075429868261048,0.418431995450731,"",""
"p450","ai_z_1.methylnaphthalene",-0.00551735821089726,0.962788656172857,-0.00227554111583777,0.980940520078753,"",""
"p450","ai_z_1.methylphenanthrene",0.0108324503139313,0.927015463080945,0.0159159506392875,0.84985045689349,"",""
"p450","ai_z_1_7.dimethylphenanthrene",0.0543219459628053,0.645746538205077,0.0355833016095062,0.66204226068879,"",""
"p450","ai_z_2.methylnaphthalene",-0.00376104503826172,0.974629135960243,-0.00794104319132607,0.92971351524638,"",""
"p450","ai_z_235.trimethylnaphthalene",0.0202177167317126,0.864242722352779,0.0159287878108644,0.867190248669405,"",""
"p450","ai_z_26.dimethylnaphthalene",-0.0724957857641961,0.539331850635687,-0.0595494069936818,0.523555458351661,"",""
"p450","ai_z_3.methylphenanthrene",-0.203556997490461,0.0819442172203546,-0.132671885974317,0.0988751090549524,"",""
"p450","ai_z_9.methylphenanthrene",-0.0717077634344274,0.543761904136867,-0.0512437471554637,0.559131440028682,"",""
"p450","ai_z_Retene",0.160401199603032,0.172193341055775,0.111880638716995,0.161292459903423,"",""
"p450","ai_z_arsenic_ng",-0.015565132788117,0.895281122973952,-0.0139008157407091,0.862741632042269,"",""
"p450","ai_z_cadmium_ng",-0.0377000747419503,0.749802005572154,-0.0156398062146389,0.844549379915084,"",""
"p450","ai_z_copper_ng",-0.139738520431475,0.235051041629035,-0.0913520313633617,0.252638126991235,"",""
"p450","ai_z_lead_ng",-0.130475677173529,0.267848710315797,-0.0872636602029642,0.272679011277082,"",""
"p450","ai_z_mercury_ng",0.176521552631571,0.132456431240876,0.11714560370468,0.140266040596429,"",""
"p450","ai_z_zinc_ng",-0.105079152757228,0.372925896048361,-0.0685686277928936,0.390295388263316,"",""
"sod","ai_z_dieldrin",0.151798553858649,0.196673919811014,0.119538525819825,0.189980753962812,"",""
"sod","ai_z_mirex",0.0356174933142037,0.763206624250561,0.029292804260594,0.760887159458963,"",""
"sod","ai_z_PCB101",0.147557749433765,0.209620236110393,0.0910297333250312,0.254585190184527,"",""
"sod","ai_z_PCB105",0.0470411173229388,0.690634477127267,0.0367343189736773,0.656654481795145,"",""
"sod","ai_z_PCB110",0.0756921287567775,0.52154638047376,0.0567157658942977,0.528105165244508,"",""
"sod","ai_z_PCB118",0.229788754515499,0.0488950469025907,0.183431559092378,0.0481639031442561,"*","*"
"sod","ai_z_PCB128",0.0738762953294162,0.531613906676471,0.057048451504731,0.535495627336618,"",""
"sod","ai_z_PCB138",0.228930834645906,0.0497682620385778,0.183994746038191,0.0473497846432589,"*","*"
"sod","ai_z_PCB149",0.214852073962615,0.0660191201621829,0.139461326477228,0.082882836424584,"",""
"sod","ai_z_PCB151",0.0617919056555262,0.600970955514224,0.0482152638172156,0.608442514919196,"",""
"sod","ai_z_PCB153",0.0678991374309895,0.56541946537661,0.054554811281748,0.543385568314625,"",""
"sod","ai_z_PCB156",0.0356174933142037,0.763206624250561,0.029292804260594,0.760887159458963,"",""
"sod","ai_z_PCB158",-0.0185566839264379,0.875302817910233,-0.0143892293760562,0.880777526360084,"",""
"sod","ai_z_PCB017",-0.00935475227784896,0.936949657202493,-0.0074974363736291,0.93694649719263,"",""
"sod","ai_z_PCB170",0.0356174933142037,0.763206624250561,0.029292804260594,0.760887159458963,"",""
"sod","ai_z_PCB177",0.0101678729862613,0.931481963500679,0.00842464002574755,0.929087894739583,"",""
"sod","ai_z_PCB018",0.00452992898902429,0.969444751280741,0.00433365716393628,0.958359848980109,"",""
"sod","ai_z_PCB180",0.252689775346007,0.029848487668775,0.195614073805434,0.0314654736360059,"*","*"
"sod","ai_z_PCB183",0.0101678729862613,0.931481963500679,0.00842464002574755,0.929087894739583,"",""
"sod","ai_z_PCB187",0.173122668116555,0.140194656319018,0.123771717063832,0.156082541980261,"",""
"sod","ai_z_PCB028",0.0727285967628807,0.53802644424215,0.0528075863532599,0.51524925940825,"",""
"sod","ai_z_PCB031",0.0609222368912205,0.606112802104444,0.0546418710805537,0.505816252345913,"",""
"sod","ai_z_PCB033",0.0174309150744332,0.882812537918871,0.00953342074924399,0.909502117681181,"",""
"sod","ai_z_PCB044",0.0867547454340428,0.462355029267544,0.0711141266836052,0.430655666440727,"",""
"sod","ai_z_PCB049",-0.00376142200749013,0.974626593880007,-0.00135457589388703,0.988365006711183,"",""
"sod","ai_z_PCB052",0.086380268028855,0.464296741544983,0.0624628730836411,0.443954727134561,"",""
"sod","ai_z_PCB066",-0.0436558078539657,0.711886139100272,-0.0334128720492133,0.701869586439017,"",""
"sod","ai_z_PCB070",0.136446420324743,0.246372797774753,0.0970468313351942,0.255675746681006,"",""
"sod","ai_z_PCB074",0.18304926275815,0.118508876990424,0.149393001228265,0.116253122143814,"",""
"sod","ai_z_PCB087",-0.140959746854275,0.230944338920496,-0.10885977517403,0.224490598337624,"",""
"sod","ai_z_PCB095",0.2193275475903,0.0604445636152084,0.143768524939353,0.0826767329067963,"",""
"sod","ai_z_PCB099",0.189774399704748,0.105347882339497,0.133721253658082,0.112517882238687,"",""
"sod","ai_z_BDE100",0.195872018039429,0.0944233141547873,0.157099606478188,0.0992614056517218,"",""
"sod","ai_z_BDE047",0.133380146561124,0.257249413180218,0.0933971116100294,0.270679807086516,"",""
"sod","ai_z_BDE099",0.18168431917486,0.121327860021214,0.136488875181826,0.123333121659057,"",""
"sod","ai_z_acenaphthene",0.14889701472302,0.205468102497541,0.110199033062902,0.218068017770935,"",""
"sod","ai_z_acenaphthylene",0.0576733301577359,0.625489667303521,0.046365294656181,0.62889651104308,"",""
"sod","ai_z_C1.dibenzothiophenes",0.0896688506486273,0.447397581151616,0.0703927980566398,0.449548139518615,"",""
"sod","ai_z_C1.fluorenes",0.234126397705752,0.0446707144211044,0.182491086684369,0.0443554840066213,"*","*"
"sod","ai_z_C1.naphthalenes",0.134079641221664,0.254739923869607,0.0979939687505972,0.276638897380793,"",""
"sod","ai_z_C1.phenanthrenes_anthracenes",0.184090261858879,0.116392935386446,0.125258381823261,0.116691187901376,"",""
"sod","ai_z_C2.dibenzothiophenes",0.293596472480081,0.0111222904935247,0.226679475587194,0.0113446408739397,"*","*"
"sod","ai_z_C2.fluorenes",0.226143902604775,0.0526936262827255,0.168685892134125,0.0469437864829339,"","*"
"sod","ai_z_C2.naphthalenes",0.177445465260645,0.130410021156886,0.123370860917422,0.137286424729193,"",""
"sod","ai_z_C2.phenanthrenes_anthracenes",0.162697408525839,0.166053647760201,0.102520541597167,0.203103173533779,"",""
"sod","ai_z_C3.dibenzothiophenes",0.299107654893553,0.00963183010191503,0.226596869014185,0.0103317905953611,"**","*"
"sod","ai_z_C3.fluorenes",0.313452244349973,0.00653983882541164,0.227373342752755,0.00636583460217305,"**","**"
"sod","ai_z_C3.naphthalenes",0.128826275277623,0.27399688145392,0.10068251506706,0.261249520027529,"",""
"sod","ai_z_C3.phenanthrenes_anthracenes",0.262235591755662,0.0240025662551691,0.177861822604445,0.0256500900361257,"*","*"
"sod","ai_z_C4.dibenzothiophenes",0.273038828195007,0.018587900201354,0.20740480321224,0.0192033424846501,"*","*"
"sod","ai_z_C4.naphthalenes",0.295641803754899,0.0105472570752775,0.199796891613871,0.0130421484408565,"*","*"
"sod","ai_z_C4.phenanthrenes_anthracenes",0.254777934137036,0.0284764946542493,0.164836236400491,0.0390368772032022,"*","*"
"sod","ai_z_dibenzothiophene",0.0359367509297438,0.761147082284128,0.0293930147309445,0.754602209131087,"",""
"sod","ai_z_fluorene",0.157421479192222,0.180406351052974,0.114311644488368,0.190550225062846,"",""
"sod","ai_z_naphthalene",-0.171562657743248,0.143858265874156,-0.136083499812755,0.145138820933278,"",""
"sod","ai_z_phenanthrene",0.110197973394809,0.349957977041422,0.0737589164442134,0.357421829662174,"",""
"sod","ai_z_benz_a_anthracene",0.0716182640874616,0.54426616423868,0.045773426970198,0.568473855439495,"",""
"sod","ai_z_benzo_a_pyrene",0.0452078265021371,0.702114784326793,0.036005779079857,0.689252159570457,"",""
"sod","ai_z_benzo_b_fluoranthene",0.0936059609331033,0.42762399934224,0.0632730259020513,0.431970519603419,"",""
"sod","ai_z_benzo_e_pyrene",0.143619751260327,0.222172810905947,0.0984727820624794,0.230006668334903,"",""
"sod","ai_z_benzo_ghi_perylene",0.176255310613366,0.133050636522201,0.135757690557889,0.133226196883326,"",""
"sod","ai_z_benzo_k_fluoranthene",0.0688893842796147,0.559749628384882,0.053378728732524,0.506807724464185,"",""
"sod","ai_z_C1.benzanthracenes_chrysenes",0.159666732794362,0.17419185037749,0.102678083820869,0.203014178758489,"",""
"sod","ai_z_C2.benzanthracenes_chrysenes",0.201309228926774,0.0854504777392808,0.139745605635002,0.0918207208182837,"",""
"sod","ai_z_C2.fluoranthenes_pyrenes",0.169058370721481,0.149889069651939,0.112976859197052,0.166097020518711,"",""
"sod","ai_z_C3.benzanthracenes_chrysenes",0.185575834633657,0.113423822439409,0.143151270126383,0.105004411298925,"",""
"sod","ai_z_C3.fluoranthenes_pyrenes",0.195932374898027,0.094319803774466,0.138561687739245,0.0981606404018711,"",""
"sod","ai_z_C4.benzanthracenes_chrysenes",-0.0151035763442613,0.89836962781803,-0.00849817974086638,0.92774936564542,"",""
"sod","ai_z_C4.fluoranthenes_pyrenes",0.153304026238756,0.192218876309331,0.121484710247908,0.178059681156259,"",""
"sod","ai_z_chrysene",0.115982665695101,0.325085641235129,0.0812471313116462,0.310699161072973,"",""
"sod","ai_z_dibenz_ah_anthracene",-0.0712281701989774,0.546466697804574,-0.0565897733349842,0.549042002788841,"",""
"sod","ai_z_fluoranthene",0.0811347330396874,0.491957185350978,0.060347196308663,0.449456605762647,"",""
"sod","ai_z_indeno_123cd_pyrene",0.032073463833413,0.7861765107716,0.0283933542280835,0.758005273745538,"",""
"sod","ai_z_perylene",-0.0468265468652513,0.691974611465173,-0.024581038875708,0.77449507754675,"",""
"sod","ai_z_pyrene",0.0692122539973984,0.557906833566768,0.043940152034334,0.581690783659866,"",""
"sod","ai_z_alpha_hexachlorocyclohexane",-0.0185566839264379,0.875302817910233,-0.0143892293760562,0.880777526360084,"",""
"sod","ai_z_beta_hexachlorocyclohexane",0.15493520292455,0.187474339337982,0.125132531158088,0.175181645998816,"",""
"sod","ai_z_gamma_hexachlorocyclohexane",-0.0520563363822977,0.659589030825521,-0.0428125600731759,0.656486314028672,"",""
"sod","ai_z_opDDD",0.134795580945106,0.252188751570226,0.105348656615665,0.251834281479518,"",""
"sod","ai_z_opDDT",0.102300897710348,0.385765601895257,0.0819650120755761,0.389756952246838,"",""
"sod","ai_z_ppDDD",0.183787691850609,0.117004923263033,0.140905257852471,0.111764835083761,"",""
"sod","ai_z_ppDDT",0.108433740801194,0.357772752046323,0.0899908214792471,0.327418085882386,"",""
"sod","ai_z_ppDDE",0.21786933695565,0.062217310257504,0.149052027401712,0.0624202619113631,"",""
"sod","ai_z_alpha_chlordane",0.0762241409043838,0.51861504534172,0.057132852763199,0.540174578381927,"",""
"sod","ai_z_beta_chlordane",0.113857562043798,0.334088817438439,0.0907100726052701,0.335138812048656,"",""
"sod","ai_z_trans_Nonachlor",0.167836703347706,0.152898704412107,0.122024488000413,0.190777101338761,"",""
"sod","ai_z_1.methylnaphthalene",0.145307333467414,0.216730517975001,0.1161171004404,0.223066001358872,"",""
"sod","ai_z_1.methylphenanthrene",0.0650889517793766,0.581655121902122,0.0436911095266516,0.603477798808235,"",""
"sod","ai_z_1_7.dimethylphenanthrene",0.138089761184638,0.240675326493246,0.0869021397192775,0.286003755981283,"",""
"sod","ai_z_2.methylnaphthalene",0.147262308349138,0.210544145717936,0.108587911318229,0.228005819736476,"",""
"sod","ai_z_235.trimethylnaphthalene",0.019046787013674,0.872036855408844,0.0159376412369176,0.867186293256111,"",""
"sod","ai_z_26.dimethylnaphthalene",-0.078279823935436,0.507367282414928,-0.0654671972072171,0.483367903661445,"",""
"sod","ai_z_3.methylphenanthrene",0.129978344814345,0.269692668699187,0.079722586020349,0.321601208489569,"",""
"sod","ai_z_9.methylphenanthrene",0.0784552931999074,0.50641303873636,0.0522044514392936,0.551995257484742,"",""
"sod","ai_z_Retene",0.00893366475123761,0.939782350105851,-0.00261199921316617,0.973925645713152,"",""
"sod","ai_z_arsenic_ng",0.128186371258885,0.276407350765158,0.0917211958502526,0.254222716203754,"",""
"sod","ai_z_cadmium_ng",0.188580026224588,0.10759838609355,0.128541241958112,0.107244756207776,"",""
"sod","ai_z_copper_ng",0.0301797919176196,0.798526445681733,0.0231305060088194,0.772195231818448,"",""
"sod","ai_z_lead_ng",0.0828587305215561,0.48277197421061,0.0572173320033771,0.472228854815715,"",""
"sod","ai_z_mercury_ng",-0.0415287435584083,0.725353237350632,-0.019658759118565,0.804625194768533,"",""
"sod","ai_z_zinc_ng",-0.136445462073094,0.246376146803488,-0.0883684628909347,0.268476223182673,"",""
"shell","ai_z_dieldrin",0.154670529046214,0.188238377304993,0.120605818453531,0.185903080587358,"",""
"shell","ai_z_mirex",-0.0630141652306444,0.593777247798077,-0.0518065323439606,0.590305575964937,"",""
"shell","ai_z_PCB101",0.211435483661919,0.0705480331072074,0.138731625406199,0.0824066759981521,"",""
"shell","ai_z_PCB105",-0.0915759393328222,0.437756614894955,-0.0648472133073048,0.432446717202651,"",""
"shell","ai_z_PCB110",-0.0535239591541125,0.650608722006643,-0.0395302887012717,0.660021365737433,"",""
"shell","ai_z_PCB118",0.0140874591522093,0.905174225427072,0.0121791326939467,0.895586385607217,"",""
"shell","ai_z_PCB128",0.00950057999336531,0.935968841613275,0.00490557578790367,0.957492079594295,"",""
"shell","ai_z_PCB138",0.0167869652686997,0.887112848977421,0.0155526158303936,0.866827481816815,"",""
"shell","ai_z_PCB149",0.106459744251257,0.3666430535295,0.067638112188014,0.400142799995962,"",""
"shell","ai_z_PCB151",0.00909411579132283,0.93870289193751,0.00816905135659786,0.930808095373954,"",""
"shell","ai_z_PCB153",-0.0460439387491333,0.696870497549671,-0.028046366770086,0.75464194577076,"",""
"shell","ai_z_PCB156",-0.0630141652306444,0.593777247798077,-0.0518065323439606,0.590305575964937,"",""
"shell","ai_z_PCB158",0.0218774225981098,0.853217409954238,0.0175803210544641,0.85455538314561,"",""
"shell","ai_z_PCB017",-0.130650761505693,0.267201573928871,-0.106798891190675,0.259629424190697,"",""
"shell","ai_z_PCB170",-0.0630141652306444,0.593777247798077,-0.0518065323439606,0.590305575964937,"",""
"shell","ai_z_PCB177",0.11583296439907,0.325714755341004,0.0935724356740577,0.322769437875036,"",""
"shell","ai_z_PCB018",0.213044900858743,0.0683845074781726,0.147683584376737,0.0750918725963801,"",""
"shell","ai_z_PCB180",0.128087990019452,0.276779196789605,0.0952780652833591,0.294583125398093,"",""
"shell","ai_z_PCB183",0.11583296439907,0.325714755341004,0.0935724356740577,0.322769437875036,"",""
"shell","ai_z_PCB187",0.0937699422347689,0.426811385805078,0.0714152983440873,0.412974034096981,"",""
"shell","ai_z_PCB028",0.180688981900927,0.123415669748442,0.140135115040056,0.0841116667053117,"",""
"shell","ai_z_PCB031",0.181924633031907,0.120827856746199,0.121252269966245,0.139681554485949,"",""
"shell","ai_z_PCB033",-0.222753438218679,0.0564406559322533,-0.163596431241915,0.0510304387925053,"",""
"shell","ai_z_PCB044",-0.0920968960913423,0.435143503238303,-0.0779843592247057,0.387311194874429,"",""
"shell","ai_z_PCB049",0.0679810004361632,0.564949721359249,0.0548400012999112,0.554794903125543,"",""
"shell","ai_z_PCB052",-0.0280554613869889,0.812439492756792,-0.0271976757204491,0.738799641633456,"",""
"shell","ai_z_PCB066",-0.233809020054427,0.0449692222013375,-0.180091856120696,0.0390221911078768,"*","*"
"shell","ai_z_PCB070",-0.110394397031574,0.34909451620693,-0.0844120656387274,0.322650548866717,"",""
"shell","ai_z_PCB074",0.177037855905732,0.13130987057935,0.144223356804071,0.129299140151804,"",""
"shell","ai_z_PCB087",-0.0979617779983526,0.406339697605194,-0.0756116361122356,0.398681732030444,"",""
"shell","ai_z_PCB095",-0.0437092650422094,0.71154879578115,-0.0314992367064555,0.703690892508655,"",""
"shell","ai_z_PCB099",0.0313778726650658,0.790706996758736,0.0183391076651825,0.827647524217463,"",""
"shell","ai_z_BDE100",0.00812493698007593,0.945224795453341,0.00682788741998919,0.942864606938001,"",""
"shell","ai_z_BDE047",0.141045046901726,0.230659371327834,0.101281655464272,0.232127078623539,"",""
"shell","ai_z_BDE099",0.130411743243116,0.268085281741729,0.0990513029675173,0.263286673904585,"",""
"shell","ai_z_acenaphthene",0.248637684445527,0.0326698728287822,0.202466711967296,0.0235907358824963,"*","*"
"shell","ai_z_acenaphthylene",0.142176888547234,0.226901300634692,0.116669403361443,0.223791926715758,"",""
"shell","ai_z_C1.dibenzothiophenes",0.14961227663531,0.203274697886786,0.123141763185218,0.185747513283242,"",""
"shell","ai_z_C1.fluorenes",0.257008631793488,0.0270699834897933,0.20619381774907,0.0230464620825167,"*","*"
"shell","ai_z_C1.naphthalenes",0.0121397006083059,0.918236373383708,0.0105900181583226,0.906378231101674,"",""
"shell","ai_z_C1.phenanthrenes_anthracenes",0.22755960491968,0.0511904921333289,0.163968070665798,0.0399427294407757,"","*"
"shell","ai_z_C2.dibenzothiophenes",0.290520247945791,0.012038451893619,0.231188656794561,0.00979002344604692,"*","**"
"shell","ai_z_C2.fluorenes",0.169498952939672,0.148814599704034,0.126467553227861,0.136206883946339,"",""
"shell","ai_z_C2.naphthalenes",-0.0081248592012035,0.945225319001418,-0.00235653171097806,0.977348225142623,"",""
"shell","ai_z_C2.phenanthrenes_anthracenes",0.192211733133312,0.100868920898845,0.136392235901134,0.0902945786482889,"",""
"shell","ai_z_C3.dibenzothiophenes",0.192480378055012,0.100384475872649,0.145581248044297,0.0993130319229577,"",""
"shell","ai_z_C3.fluorenes",0.170664201805829,0.146000606569346,0.118446440108569,0.155095739493824,"",""
