"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"PAHgroup6","2-1",0,0.122631766381766,0.0464593009879729,0.198804231775559,8.39270536709957e-05
"PAHgroup6","3-1",0,0.082674074074074,0.00572942578666913,0.159618722361479,0.0270406563060381
"PAHgroup6","4-1",0,0.0785185185185185,0.00306808331005487,0.153968953726982,0.0359706720687395
"PAHgroup6","6-1",0,0.108313204508857,0.0296506880696362,0.186975720948077,0.00135960774134491
