"","1","2","3","4"
"2",0.00166666666666667,NA,NA,NA
"3",0.00166666666666667,0.25375,NA,NA
"4",0.0128571428571429,0.896,0.575555555555556,NA
"5",0.00166666666666667,0.00166666666666667,0.00166666666666667,0.00166666666666667
