"","6","7","8.1","8.2","9","10","11","12"
"7",0.00514285714285714,NA,NA,NA,NA,NA,NA,NA
"8.1",0.188571428571429,0.460285714285714,NA,NA,NA,NA,NA,NA
"8.2",0.00514285714285714,0.188571428571429,0.188571428571429,NA,NA,NA,NA,NA
"9",0.0108,0.67275,0.859764705882353,0.882,NA,NA,NA,NA
"10",0.00514285714285714,0.882,0.447230769230769,0.188571428571429,0.67275,NA,NA,NA
"11",0.00514285714285714,0.0108,0.100285714285714,0.460285714285714,0.188571428571429,0.00514285714285714,NA,NA
"12",0.1512,0.229090909090909,0.288,0.00514285714285714,0.32256,0.188571428571429,0.0498461538461538,NA
"13",0.00514285714285714,0.0130909090909091,0.267652173913044,0.859764705882353,0.576,0.009,0.484137931034483,0.027
